player_name,team,season,h1_min,h1_FGM,h1_FGA,h1_3PM,h1_3PA,h1_FTM,h1_FTA,h1_AST,h1_STL,h1_BLK,h1_ORB,h1_DRB,h1_TO,h2_min,h2_FGM,h2_FGA,h2_3PM,h2_3PA,h2_FTM,h2_FTA,h2_AST,h2_STL,h2_BLK,h2_ORB,h2_DRB,h2_TO
Brian Tribble,Spalding,2018-19,20.0,0,0,0,0,2,2,0,0,0,0,2,1,14.83,0,1,0,1,0,0,2,0,0,0,1,0
Brian Warren,UT Arlington,2018-19,20.0,60,177,20,76,25,30,61,17,3,6,34,26,20.0,77,187,23,67,52,65,45,19,0,8,26,32
Brian White,Northwestern State,2018-19,20.0,13,36,7,17,5,7,12,7,0,2,9,6,15.42,17,47,5,23,3,5,12,3,0,1,3,8
Brice Moore,,2018-19,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0
Bridgewater (VA),,2018-19,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Brien Wilson,Tiffin,2018-19,20.0,0,0,0,0,0,0,1,0,0,1,0,0,14.95,0,2,0,0,0,2,0,0,0,0,1,0
Briheam Anthony,Williams Baptist,2018-19,20.0,4,8,0,2,0,0,2,2,0,0,2,4,14.95,2,5,1,3,2,2,1,0,1,0,4,3
Brion Sanchious,Murray State,2018-19,0.0,20,38,0,0,10,17,9,12,16,18,43,22,17.63,9,20,0,0,10,12,7,3,7,11,19,8
Brion Whitley,Murray State,2018-19,20.0,11,27,6,16,7,8,3,1,0,1,7,4,17.63,7,22,7,15,7,12,4,3,0,0,5,3
Brison Gresham,Houston,2018-19,20.0,23,33,0,0,7,17,8,6,19,29,32,25,14.8,30,38,0,0,11,18,4,5,27,31,29,11
Britt Hammons,,2018-19,7.05,2,5,0,0,2,2,0,1,0,1,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1
Brock Bertram,Buffalo,2018-19,20.0,1,1,0,0,0,0,0,0,0,1,1,5,14.83,2,2,0,0,2,2,0,0,0,0,0,0
Brock Johnson,Eastern Oregon,2018-19,20.0,0,2,0,2,0,0,1,2,0,1,2,1,14.97,0,0,0,0,0,0,0,1,0,0,1,1
Brock Miller,Utah State,2018-19,20.0,50,142,38,110,10,12,27,5,1,8,27,15,14.9,37,103,27,78,12,13,10,6,2,4,17,5
Brock Stull,Minnesota,2018-19,20.0,3,16,1,7,2,2,6,2,2,4,17,7,18.18,6,15,4,9,0,0,9,0,0,2,7,5
Brock Weaver,Texas Lutheran,2018-19,20.0,0,1,0,0,0,0,0,1,0,0,3,0,14.75,0,0,0,0,0,0,1,0,0,0,1,0
Brocke Stepteau,Hawai'i,2018-19,20.0,40,84,15,33,17,21,37,7,0,4,28,27,17.95,49,102,20,44,64,70,46,7,0,4,19,24
Brodric Thomas,Truman State,2018-19,20.0,0,6,0,3,2,2,2,1,0,0,4,5,20.0,3,6,1,2,0,0,2,1,0,0,1,1
Bronson Kessinger,Indiana State,2018-19,0.0,41,83,2,5,11,20,6,11,7,16,22,19,20.0,35,65,1,3,9,23,6,4,5,16,31,6
Brooks Brendon,,2018-19,15.75,0,3,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Brooks Cluxton,Campbell,2018-19,15.0,9,16,0,0,4,7,4,2,6,11,11,5,20.0,7,9,0,0,5,7,6,0,2,7,10,2
Brooks DeBisschop,Northern Arizona,2018-19,20.0,31,60,1,6,15,25,23,7,4,33,52,18,17.17,51,81,1,4,23,44,16,16,16,29,57,10
Brooks Gerrity,Missouri Science & Technology,2018-19,20.0,0,2,0,2,0,0,0,0,0,0,0,0,17.32,0,0,0,0,0,0,0,0,0,0,0,0
Brooks King,Utah,2018-19,0.0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,0,0,0,0,1,2,0,0,0,0,0,0
Brooks Mallory,,2018-19,0.0,0,0,0,0,0,0,0,0,0,0,0,0,13.08,0,1,0,0,0,0,0,0,0,1,0,0
Brooks Mays,Trinity University (TX),2018-19,20.0,0,0,0,0,0,0,1,1,0,0,1,2,17.78,0,0,0,0,0,0,0,0,0,0,0,0
Brown,,2018-19,0.0,0,0,0,0,0,0,0,0,0,18,29,6,0.0,0,0,0,0,0,0,0,0,0,31,18,6
Bruce Hodges III,,2018-19,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Bruce Moore,Bucknell,2018-19,17.48,35,81,7,26,24,34,10,9,7,17,48,21,20.0,47,93,11,35,65,87,18,4,5,24,61,21
Bruce Stevens,Ole Miss,2018-19,20.0,47,98,11,35,17,22,13,13,9,22,50,21,15.07,50,97,13,40,21,21,12,6,4,19,42,14
Bruno Fernando,Maryland,2018-19,20.0,72,132,1,4,49,61,34,10,29,44,125,49,17.92,84,130,2,6,53,71,28,10,30,48,126,42
Bruno Skokna,Loyola Chicago,2018-19,20.0,24,60,12,42,1,4,12,14,0,0,26,10,14.6,17,43,6,21,6,10,12,5,1,2,17,10
Bryan,,2018-19,0.0,0,0,0,0,0,0,0,0,0,2,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
Bryan Alberts,Long Beach State,2018-19,20.0,57,150,29,81,4,6,11,8,2,7,26,13,20.0,60,161,38,104,14,16,17,14,2,9,32,15
Bryan Assie,Southern,2018-19,20.0,17,43,0,0,15,23,2,4,11,27,27,31,15.05,23,35,0,0,16,33,5,4,9,20,23,7
Bryan Cervantes,Benedictine (AZ),2018-19,20.0,1,3,1,3,0,0,0,0,0,1,0,0,14.77,0,0,0,0,0,0,0,0,0,0,0,0
Bryan Davis,Johnson & Wales (RI),2018-19,20.0,0,2,0,0,0,0,1,0,0,0,2,1,17.18,0,1,0,0,0,0,0,1,0,0,0,0
Bryan Jakobsze,,2018-19,4.15,1,2,1,2,0,0,1,0,0,0,1,3,0.0,0,4,0,1,2,2,1,0,0,0,0,1
Bryan Knapp,Cornell,2018-19,0.0,7,15,3,8,0,0,2,2,0,3,6,7,14.97,5,13,0,4,2,2,4,2,0,0,6,6
Bryan Penn-Johnson,Washington,2018-19,0.0,0,0,0,0,0,0,0,0,0,0,0,0,14.68,0,0,0,0,0,2,0,0,1,0,1,0
Bryan Powell,Elmira,2018-19,20.0,0,1,0,0,0,0,0,0,0,0,0,0,14.73,0,0,0,0,0,0,0,0,0,0,0,0
Bryan Trimble Jr,St. John's,2018-19,0.0,0,0,0,0,0,0,5,0,0,0,0,0,18.88,0,0,0,0,0,0,3,0,0,0,0,0
Bryan Trimble Jr.,St. John's,2018-19,0.0,13,39,12,36,2,2,1,5,4,1,20,6,14.88,11,33,10,32,0,0,3,5,5,1,20,5
Bryan Urrutia,,2018-19,2.3,30,98,7,22,32,49,71,20,3,4,50,36,0.0,43,89,5,20,24,35,69,27,1,6,33,39
Bryant,,2018-19,0.0,0,0,0,0,0,0,0,0,0,32,29,6,0.0,0,0,0,0,0,0,0,0,0,13,31,8
Bryant Beckford,St. Francis (BKN),2018-19,0.0,0,0,0,0,0,0,0,0,0,0,0,0,14.93,0,2,0,0,2,5,0,0,0,1,1,0
Bryant Bernard,Hiwassee College,2018-19,20.0,7,30,1,10,2,2,4,4,0,1,4,9,14.97,5,15,3,6,5,8,3,2,0,1,4,6
Bryant Mocaby,Northern Kentucky,2018-19,10.0,3,22,2,20,3,3,1,1,0,1,2,3,20.0,3,10,3,10,1,2,3,0,0,1,0,2
Bryant Nalley,Oakland City,2018-19,20.0,1,2,1,1,2,3,0,1,0,0,0,0,14.92,1,1,0,0,0,0,0,0,0,0,1,2
Bryant Reid,Huntingdon,2018-19,20.0,0,0,0,0,0,0,2,0,0,0,0,0,14.95,1,2,0,0,0,1,0,0,0,0,0,0
Bryce Aiken,Harvard,2018-19,20.0,53,129,24,65,34,42,20,16,0,5,27,34,19.7,58,129,25,59,66,74,22,5,0,2,18,27
Bryce Barnes,Milwaukee,2018-19,20.0,22,77,5,23,14,24,33,11,2,4,24,30,20.0,30,62,9,16,16,21,32,10,1,6,23,22
Bryce Brown,Auburn,2018-19,20.0,97,239,67,174,32,40,37,23,2,10,39,37,14.95,92,192,63,144,43,53,32,18,0,7,21,21
Bryce Daley,UMass Lowell,2018-19,20.0,19,65,2,17,16,21,40,11,1,7,42,24,20.0,16,46,1,10,13,17,32,7,1,4,37,17
Bryce Davis,Incarnate Word,2018-19,20.0,6,18,0,1,7,9,1,0,0,0,5,7,14.75,3,11,0,0,8,13,1,2,2,1,8,2
Bryce Fowler,Sacramento State,2018-19,20.0,45,120,11,34,10,14,35,14,5,7,58,21,16.87,48,101,12,31,18,27,48,17,4,10,42,34
Bryce Gilbert,Maine-Fort Kent,2018-19,20.0,0,1,0,0,0,0,1,0,0,0,0,2,14.83,0,2,0,1,0,0,0,0,0,1,1,0
Bryce Golden,Butler,2018-19,0.0,7,14,0,3,0,0,0,0,0,4,4,1,17.78,3,7,0,1,1,1,0,1,0,1,1,3
Bryce Hamilton,UNLV,2018-19,20.0,27,69,11,31,5,10,11,5,3,4,27,11,20.0,14,50,8,35,7,11,7,4,2,2,9,4
Bryce Hudson,IU-Kokomo,2018-19,20.0,2,2,0,0,2,3,0,1,0,0,1,4,14.92,0,0,0,0,0,0,0,0,0,0,1,0
Bryce Jackson,Humboldt State,2018-19,0.0,0,0,0,0,0,0,0,0,0,0,0,0,14.73,1,2,0,1,0,0,0,0,0,0,0,1
Bryce McAlister,Eastern New Mexico,2018-19,0.0,0,1,0,0,0,0,0,1,0,0,1,0,20.0,1,1,0,0,0,0,0,0,1,0,3,3
Bryce Mondorff,Misericordia,2018-19,0.0,0,0,0,0,0,0,0,0,0,0,0,0,14.78,1,3,1,3,0,0,0,0,0,0,0,0
Bryce Moragne,Florida A&M,2018-19,20.0,6,20,0,1,0,0,5,3,3,3,11,8,19.17,10,18,1,2,7,9,4,5,2,6,9,2
Bryce Morgan,Arlington Baptist,2018-19,20.0,0,3,0,0,0,0,0,0,0,0,0,0,14.93,1,4,0,1,0,0,2,0,0,1,0,2
Bryce Nickels,Florida College,2018-19,20.0,3,4,0,0,0,0,1,0,1,1,1,0,17.85,6,6,0,0,5,5,1,0,1,1,1,1
Bryce Richardson,Hardin-Simmons,2018-19,20.0,1,2,0,1,0,0,0,0,0,0,1,0,14.77,0,1,0,1,0,0,0,0,0,0,0,0
Bryce Schneider,Richmond,2018-19,20.0,1,2,0,1,0,0,0,0,1,1,2,0,14.98,0,2,0,0,0,0,1,0,0,0,1,1
Bryce Sloan,Cal State San Marcos,2018-19,20.0,1,5,0,2,3,4,3,0,2,0,1,0,20.0,4,5,0,0,2,3,3,0,1,0,0,2
Bryce Thurston,Keiser,2018-19,20.0,1,1,1,1,0,0,0,0,0,0,0,0,20.0,5,7,5,7,0,0,1,1,0,1,2,1
Bryce Washington,Pennsylvania,2018-19,20.0,30,86,23,66,16,19,5,6,4,9,32,18,20.0,32,65,20,44,10,12,6,2,2,7,31,9
Bryce Watts,Covenant,2018-19,0.0,0,0,0,0,0,0,0,0,0,0,0,0,14.97,3,8,1,4,0,0,0,0,0,0,0,0
Bryce Wills,Stanford,2018-19,20.0,20,66,2,11,15,24,28,14,9,9,35,32,17.27,30,63,4,13,19,38,27,10,5,8,32,26
Bryce Workman,Jacksonville,2018-19,20.0,14,28,0,0,10,16,4,3,0,10,20,6,17.17,5,14,0,0,4,8,3,1,1,6,10,3
Bryce Young,,2018-19,0.0,0,0,0,0,0,0,0,0,0,0,0,0,9.68,1,2,0,0,0,1,0,0,0,0,0,0
Brycen Bush,Wichita State,2018-19,0.0,0,0,0,0,0,0,0,0,0,0,0,0,17.45,0,1,0,1,0,0,0,0,0,0,0,0
Bryson Davis,Averett,2018-19,20.0,0,0,0,0,2,2,0,0,0,0,0,1,17.97,0,2,0,2,0,0,2,0,0,0,0,1
Bryson Johnson,University of the Ozarks,2018-19,20.0,0,6,0,3,0,0,0,2,0,0,0,3,14.97,2,5,0,1,0,0,2,0,0,0,1,2
Bryson Lockley,Kennesaw State,2018-19,20.0,18,53,0,1,12,13,10,6,3,17,30,17,17.98,11,33,0,0,16,29,9,5,6,17,25,14
Bryson Mozone,South Carolina Upstate,2018-19,20.0,8,26,5,21,0,0,5,4,1,4,17,5,19.2,7,24,6,20,3,5,4,1,0,3,10,10
Bryson Robinson,New Orleans,2018-19,20.0,66,150,39,102,12,14,37,24,5,9,34,33,14.87,47,125,23,71,33,46,36,14,3,12,18,33
Buay Koka,Tulane,2018-19,20.0,7,9,0,0,4,5,1,3,8,3,11,2,20.0,12,18,0,0,1,4,0,3,6,8,10,6
Bubba Furlong,Sam Houston State,2018-19,20.0,21,39,3,6,10,16,7,4,9,19,24,16,17.78,10,20,0,0,4,5,1,3,6,7,14,7
Bubba Parham,VMI,2018-19,20.0,89,200,53,122,33,43,55,7,1,0,37,33,14.72,72,177,42,110,68,85,40,7,0,4,40,28
Buck Blanz,Millsaps,2018-19,0.0,0,0,0,0,1,3,0,0,0,0,1,0,14.92,1,3,0,0,0,0,0,0,0,0,0,1
Bucknell,,2018-19,0.0,0,0,0,0,0,0,0,0,0,25,17,5,0.0,0,0,0,0,0,0,0,0,0,20,20,3
Bud Jones,Eastern Michigan,2018-19,20.0,4,6,0,0,2,2,0,1,0,4,3,2,14.72,3,5,0,0,0,0,0,0,0,1,2,2
Buddy Boeheim,Syracuse,2018-19,20.0,33,87,23,66,11,14,17,9,1,8,15,12,14.93,30,81,18,53,12,15,11,7,2,10,15,12
Buena Vista University,,2018-19,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,2,0,1
Buffalo,,2018-19,0.0,0,0,0,0,0,0,0,0,0,27,30,4,0.0,0,0,0,0,0,0,0,0,0,26,18,2
Bul Ajang,Tulane,2018-19,0.0,3,5,1,1,1,3,3,1,0,3,14,2,20.0,0,6,0,0,3,6,1,1,0,5,4,2
Bul Kuol,California Baptist,2018-19,20.0,8,14,6,11,4,6,1,2,0,1,7,6,20.0,6,15,3,10,4,5,2,3,1,1,6,3
Butler,,2018-19,0.0,0,0,0,0,0,0,0,0,0,21,15,5,0.0,0,0,0,0,0,0,0,0,0,45,31,4
Byron Cooke,Avila,2018-19,20.0,0,0,0,0,0,0,1,0,0,0,0,2,14.95,0,0,0,0,0,0,0,0,0,0,0,0
Byron Frohnen,,2018-19,5.17,48,85,1,2,7,20,27,16,4,27,66,24,0.0,39,78,2,3,9,22,25,13,5,39,70,15
Byron Hawkins,Bryant,2018-19,20.0,60,154,27,72,14,18,26,6,0,10,35,21,20.0,47,126,16,64,33,39,20,11,2,8,22,16
C Mbacke Diong,,2018-19,0.9,2,2,0,0,0,0,0,0,1,0,2,1,0.0,2,2,0,0,0,0,0,0,0,0,0,0
C.J. Asuncion-Byrd,Le Moyne,2018-19,20.0,3,3,1,1,0,1,0,1,0,1,0,1,14.63,0,1,0,1,0,0,0,0,0,0,0,1
C.J. Bobbitt,New Mexico State,2018-19,20.0,33,75,16,48,6,10,1,8,0,16,40,16,19.35,16,43,8,27,15,23,0,2,2,8,12,9
C.J. Bryce,NC State,2018-19,20.0,85,174,20,54,23,28,14,25,7,19,60,30,14.8,64,147,18,54,40,55,15,15,7,35,43,22
C.J. Burks,Marshall,2018-19,20.0,108,226,32,88,30,39,0,40,1,6,50,51,14.8,116,243,28,79,58,75,0,24,4,16,66,55
C.J. Duff,Western Illinois,2018-19,20.0,56,135,35,75,4,6,0,9,0,4,36,14,14.8,58,138,17,50,21,25,0,17,0,10,33,22
C.J. Jackson,Ohio State,2018-19,20.0,56,160,24,78,31,41,27,17,4,11,66,38,20.0,77,158,35,83,38,46,18,23,1,5,46,32
C.J. Jones,Northwestern State,2018-19,20.0,26,79,7,27,12,18,0,8,0,2,21,34,14.95,21,65,3,21,40,47,0,7,0,4,13,9
C.J. Kelly,Norfolk State,2018-19,20.0,22,58,6,25,16,21,2,12,11,6,34,26,14.87,16,28,3,8,9,20,0,5,3,1,12,11
C.J. Murphy,Louisiana College,2018-19,0.0,0,0,0,0,0,0,0,0,0,0,0,0,18.13,1,1,0,0,0,0,0,0,0,1,0,0
C.J. Washington,Kennesaw State,2018-19,20.0,2,9,0,3,1,4,0,2,0,1,4,6,17.98,0,3,0,0,2,2,0,0,0,0,1,4
C.J. Williamson,Kent State,2018-19,20.0,37,103,17,52,14,17,2,12,3,20,45,27,20.0,24,77,8,36,26,32,0,13,0,13,33,21
CJ Asuncion-Byrd,Le Moyne,2018-19,20.0,0,0,0,0,0,0,2,0,0,0,0,0,14.63,0,0,0,0,0,0,0,0,0,0,0,0
CJ Bobbitt,New Mexico State,2018-19,20.0,0,0,0,0,0,0,19,0,0,0,0,0,20.0,0,0,0,0,0,0,8,0,0,0,0,0
CJ Bryce,NC State,2018-19,0.0,0,0,0,0,0,0,16,0,0,0,0,0,14.8,0,0,0,0,0,0,11,0,0,0,0,0
CJ Burks,Marshall,2018-19,20.0,0,0,0,0,0,0,57,0,0,0,0,0,14.8,0,0,0,0,0,0,43,0,0,0,0,0
CJ Davis,Columbia,2018-19,0.0,2,9,2,5,4,4,3,0,0,1,5,6,14.9,5,9,1,4,1,1,3,4,0,0,1,3
CJ Duff,Western Illinois,2018-19,20.0,0,0,0,0,0,0,24,0,0,0,0,0,14.8,0,0,0,0,0,0,18,0,0,0,0,0
CJ Elleby,Washington State,2018-19,20.0,74,172,24,57,24,39,51,13,10,19,93,44,17.45,86,185,26,64,48,71,39,16,5,27,68,47
CJ Hedgepeth,Missouri Science & Technology,2018-19,20.0,1,8,0,4,1,1,2,1,0,0,3,0,17.32,2,5,0,1,1,2,1,1,0,1,0,2
CJ Herbert,Trevecca Nazarene,2018-19,0.0,0,2,0,2,0,0,3,0,0,0,1,0,14.9,1,3,0,1,0,0,1,0,0,0,1,1
CJ Jackson,Ohio State,2018-19,20.0,0,0,0,0,0,0,24,0,0,0,0,0,14.97,0,0,0,0,0,0,44,0,0,0,0,0
CJ Jones,Northwestern State,2018-19,20.0,0,0,0,0,0,0,29,0,0,0,0,0,14.95,0,0,0,0,0,0,35,0,0,0,0,0
CJ Kelly,Norfolk State,2018-19,0.0,0,0,0,0,0,0,7,0,0,0,0,0,14.83,0,0,0,0,0,0,3,0,0,0,0,0
CJ Massinburg,Buffalo,2018-19,18.92,80,193,38,108,38,48,47,15,4,44,62,24,20.0,101,202,51,109,95,120,47,24,6,26,76,21
CJ Washington,Kennesaw State,2018-19,20.0,0,0,0,0,0,0,5,0,0,0,0,0,17.98,0,0,0,0,0,0,3,0,0,0,0,0
CJ White,SMU,2018-19,20.0,8,30,5,21,3,5,10,2,1,4,18,6,19.02,3,9,3,7,3,4,5,1,1,3,11,5
CJ Williamson,Mercer,2018-19,20.0,0,7,0,0,0,1,21,2,2,2,1,1,19.07,6,10,0,0,3,6,29,6,0,5,5,2
CS Dominguez Hills,,2018-19,0.0,0,0,0,0,0,0,0,0,0,3,1,3,0.0,0,0,0,0,0,0,0,0,0,1,1,0
CSU Bakersfield,,2018-19,0.0,0,0,0,0,0,0,0,0,0,32,18,8,0.0,0,0,0,0,0,0,0,0,0,35,32,11
CSU Fullerton,,2018-19,0.0,0,0,0,0,0,0,0,0,0,34,31,3,0.0,0,0,0,0,0,0,0,0,0,24,25,0
CSU Northridge,,2018-19,0.0,0,0,0,0,0,0,0,0,0,28,25,7,0.0,0,0,0,0,0,0,0,0,0,29,29,10
CSU San Marcos,,2018-19,0.0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,0
CaRondis Harris-Anderson,McKendree,2018-19,20.0,3,7,1,4,0,0,0,0,0,0,2,0,17.45,1,3,0,2,0,0,1,0,0,0,3,1
Cade Crosland,Tennessee Tech,2018-19,0.0,5,10,5,10,0,0,1,0,0,2,3,1,19.07,2,14,1,11,0,0,7,2,1,4,5,6
Cade McKnight,Truman State,2018-19,20.0,3,5,0,1,2,3,0,0,0,1,3,2,20.0,1,4,0,1,0,0,1,0,0,1,2,1
Cade Upshaw,,2018-19,0.73,0,3,0,3,0,0,2,2,0,0,3,1,0.0,2,2,2,2,0,0,0,0,0,0,0,1
Caden Ebeling,Albion,2018-19,20.0,1,6,0,0,1,2,1,0,0,1,5,3,17.95,0,1,0,0,0,0,0,2,0,0,1,0
Caden Sanchez,High Point,2018-19,20.0,25,49,0,2,7,18,4,1,10,19,24,13,20.0,16,35,2,3,6,15,3,3,7,17,18,14
Caeden Williams,San Diego Christian,2018-19,20.0,0,2,0,2,0,0,2,1,0,0,1,2,14.93,0,4,0,1,0,0,0,1,0,1,1,1
Caelen Watts,Ave Maria,2018-19,20.0,1,2,1,1,0,0,0,0,0,0,0,0,14.73,0,2,0,1,0,0,0,0,0,0,1,1
Caelyb Kerley,Champion Christian College,2018-19,20.0,0,0,0,0,1,2,1,1,0,0,0,0,15.02,0,0,0,0,0,0,0,0,0,0,0,0
Cainan McClelland,Texas Southern,2018-19,19.98,2,20,1,12,3,4,2,3,2,1,8,5,20.0,5,10,2,5,1,5,1,2,0,2,2,2
Cairn University,,2018-19,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Cal Poly,,2018-19,0.0,0,0,0,0,0,0,0,0,0,18,13,2,0.0,0,0,0,0,0,0,0,0,0,17,10,4
Cal Reichwein,Lafayette,2018-19,0.0,0,0,0,0,0,0,0,0,0,0,0,0,14.93,0,2,0,2,0,0,1,0,0,0,0,0
Caleb Arrington,North Greenville,2018-19,20.0,2,5,2,5,0,0,1,0,0,0,4,2,14.83,4,9,4,8,1,1,0,1,0,0,1,0
Caleb Bennett,Lehigh,2018-19,20.0,14,39,5,15,11,14,16,7,1,5,14,15,17.98,18,43,3,15,8,11,15,5,1,1,20,10
Caleb Catto,Florida Gulf Coast,2018-19,20.0,20,36,7,14,0,2,10,8,3,4,25,19,14.97,20,54,8,28,8,11,26,8,2,5,20,19
Caleb Cockrell,Trevecca Nazarene,2018-19,20.0,1,5,0,2,0,0,0,0,0,0,0,0,14.9,0,2,0,1,0,0,0,0,0,0,0,0
Caleb Coleman,Johnson & Wales (NC),2018-19,20.0,0,3,0,1,0,0,2,0,0,0,4,2,14.85,3,6,0,1,0,0,1,0,0,1,0,0
Caleb Daniels,Tulane,2018-19,20.0,74,170,21,63,38,58,42,14,2,16,56,47,20.0,89,188,24,62,67,94,44,7,5,23,49,31
Caleb Edwards,Palm Beach Atlantic,2018-19,20.0,1,1,1,1,0,0,0,1,0,0,0,0,20.0,1,2,1,2,0,0,1,0,0,1,0,1
Caleb Fields,Bowling Green,2018-19,19.92,25,73,14,48,6,9,14,10,1,9,13,9,20.0,21,54,14,35,5,8,10,3,1,7,23,1
Caleb Fuller,UC Davis,2018-19,20.0,10,29,4,10,5,6,7,3,2,2,16,7,14.78,12,17,4,7,6,10,4,2,0,5,21,10
Caleb Goldstein,Wisconsin Lutheran,2018-19,20.0,2,4,1,3,0,0,0,2,0,0,3,2,14.93,1,6,1,4,0,0,0,0,0,0,1,3
Caleb Green,Holy Cross,2018-19,20.0,61,149,18,54,15,17,54,19,1,6,38,33,18.25,62,132,18,45,33,43,45,19,1,3,37,23
Caleb Highley,Texas A&M-International,2018-19,20.0,0,1,0,0,0,0,0,1,0,0,3,1,14.97,0,0,0,0,0,0,0,0,0,1,3,1
Caleb Hollander,Belmont,2018-19,20.0,19,46,9,30,0,2,10,9,0,3,30,3,17.27,17,49,5,24,5,7,1,2,2,14,22,7
Caleb Homesley,Liberty,2018-19,20.0,73,171,25,83,5,10,45,17,11,6,91,26,14.9,93,187,29,84,27,36,40,8,9,9,70,18
Caleb Lister,Texas Lutheran,2018-19,20.0,2,7,0,0,1,2,1,0,0,0,7,0,20.0,4,7,2,2,2,2,0,0,0,3,3,1
Caleb Martin,Nevada,2018-19,20.0,75,211,41,131,44,66,35,21,10,14,61,31,17.82,106,246,54,162,87,111,50,24,15,16,66,28
Caleb McConnell,Rutgers,2018-19,20.0,26,65,7,22,9,11,12,8,1,8,28,21,14.58,24,54,12,29,15,22,13,16,3,6,27,14
Caleb Morris,Air Force,2018-19,0.0,31,68,24,57,7,8,24,9,3,2,38,20,12.5,31,73,18,48,19,22,14,6,1,2,41,17
Caleb Nero,Weber State,2018-19,19.07,21,61,6,21,8,10,18,14,2,3,21,16,17.93,45,83,11,22,25,32,20,6,0,4,18,14
Caleb Roberts,Willamette,2018-19,20.0,2,4,2,4,0,0,1,0,1,0,0,2,14.9,0,1,0,1,1,2,0,1,0,0,1,1
Caleb Stewart,Binghamton,2018-19,20.0,76,174,39,100,19,22,12,10,28,10,104,26,20.0,52,130,24,72,29,41,14,13,27,13,93,16
Caleb Tanner,Radford,2018-19,20.0,42,99,33,82,2,4,12,4,0,1,18,12,14.87,42,86,33,70,16,22,11,3,0,2,13,9
Caleb Tatum,,2018-19,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Caleb Thomas,,2018-19,10.33,1,2,0,0,0,0,0,0,0,0,0,0,0.0,4,5,0,0,0,0,0,0,0,0,0,3
California,,2018-19,0.0,0,0,0,0,0,0,0,0,0,15,19,13,0.0,0,0,0,0,0,0,0,0,0,24,13,2
California Baptist,,2018-19,0.0,0,0,0,0,0,0,0,0,0,18,22,0,0.0,0,0,0,0,0,0,0,0,0,20,24,0
California Lutheran,,2018-19,0.0,0,0,0,0,0,0,0,0,0,1,3,0,0.0,0,0,0,0,0,0,0,0,0,2,1,1
Calistus Anyichie,Binghamton,2018-19,0.0,9,18,0,0,5,9,4,4,7,7,22,9,14.78,9,16,0,0,8,9,2,4,6,8,16,7
Callum McRae,UC Riverside,2018-19,20.0,46,74,0,0,18,29,9,4,7,23,54,36,20.0,38,68,0,1,27,39,15,4,3,17,32,25
Calvary,,2018-19,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0
Calvin Bak,Birmingham-Southern,2018-19,20.0,4,6,4,6,0,0,0,1,0,0,1,2,14.97,0,2,0,2,0,0,0,0,0,0,0,1
Calvin Martin,Sacramento State,2018-19,20.0,13,25,0,0,7,9,2,6,1,7,18,14,16.87,6,12,0,0,1,3,4,2,0,7,6,8
Calvin Poulina,Binghamton,2018-19,20.0,3,15,2,11,2,2,1,1,1,2,4,5,20.0,5,18,2,14,1,4,1,1,1,2,5,3
Calvin Seward,Hartwick,2018-19,20.0,1,1,0,0,0,1,0,0,0,0,0,0,17.88,0,1,0,0,0,0,0,0,0,1,1,0
Calvin Whipple,Fairfield,2018-19,20.0,20,43,14,33,0,0,3,4,1,3,17,1,20.0,7,26,6,24,2,2,5,1,1,6,12,5
Calvin White,Truett-McConnell,2018-19,20.0,1,2,0,0,0,1,0,0,0,2,2,0,16.18,1,4,0,0,2,3,0,0,0,1,0,1
Calvin Wishart,Georgia Southern,2018-19,20.0,24,61,17,46,12,17,17,11,1,7,22,23,14.95,19,56,14,45,12,19,20,14,0,1,20,16
Calvin Young II,Humboldt State,2018-19,20.0,6,7,0,0,1,1,0,0,1,2,5,2,14.73,2,5,0,0,0,0,0,0,2,2,2,1
Cam Burrell,Eastern Illinois,2018-19,20.0,26,40,0,0,6,7,8,6,8,21,26,13,17.98,21,44,0,0,8,25,11,8,13,26,21,8
Cam Copeland,,2018-19,0.0,0,5,0,4,2,2,1,0,0,0,0,1,8.87,3,10,0,2,0,0,2,1,0,1,2,2
Cam Corey,,2018-19,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,1,0,0
