player_name,team,season,h1_min,h1_FGM,h1_FGA,h1_3PM,h1_3PA,h1_FTM,h1_FTA,h1_AST,h1_STL,h1_BLK,h1_ORB,h1_DRB,h1_TO,h2_min,h2_FGM,h2_FGA,h2_3PM,h2_3PA,h2_FTM,h2_FTA,h2_AST,h2_STL,h2_BLK,h2_ORB,h2_DRB,h2_TO
A.J. Walker,Air Force,2019-20,20.0,67,148,26,59,20,27,2,12,1,2,63,34,20.0,56,126,21,58,37,49,4,13,2,2,44,30
AJ Banks,Wyoming,2019-20,20.0,0,0,0,0,0,0,27,0,0,0,0,0,14.88,0,0,0,0,0,0,25,0,0,0,0,0
AJ Bramah,Robert Morris,2019-20,20.0,72,135,0,1,40,58,20,14,10,41,81,28,20.0,88,143,0,0,51,77,23,13,6,35,100,22
AJ Brodeur,Pennsylvania,2019-20,20.0,83,155,8,27,16,25,52,14,17,20,63,37,20.0,56,135,1,16,45,60,50,4,18,23,68,21
AJ Caldwell,Chattanooga,2019-20,0.0,0,0,0,0,0,0,28,0,0,0,0,0,20.0,0,0,0,0,0,0,23,0,0,0,0,0
AJ Cheeseman,Maryland-Eastern Shore,2019-20,20.0,38,85,3,12,20,29,1,4,5,15,34,19,14.78,30,85,0,3,31,45,9,4,6,22,33,19
AJ Farrar,Alabama State,2019-20,20.0,12,34,3,14,7,10,5,5,1,10,29,9,14.95,19,37,3,9,4,10,5,4,3,9,20,6
AJ Frye,NC Wesleyan,2019-20,0.0,0,0,0,0,0,0,0,0,0,0,0,0,14.9,0,0,0,0,0,0,1,0,0,0,0,0
AJ Green,Northern Iowa,2019-20,20.0,91,227,41,114,25,27,51,12,0,3,43,42,20.0,96,224,44,104,74,82,32,8,0,3,38,44
AJ Hall,,2019-20,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0
AJ Harris,New Mexico State,2019-20,20.0,8,16,4,9,0,0,7,4,0,0,1,1,20.0,0,3,0,1,0,0,4,0,0,0,1,1
AJ Kirby,Fresno Pacific,2019-20,0.0,0,0,0,0,0,0,0,0,0,0,0,0,14.85,0,0,0,0,0,0,1,0,0,0,0,0
AJ Lawson,South Carolina,2019-20,20.0,0,0,0,0,0,0,95,0,0,0,0,0,17.58,0,0,0,0,0,0,77,0,0,0,0,0
AJ Lawton,SUNY-Cortland,2019-20,0.0,0,0,0,0,0,0,0,0,0,0,0,0,14.93,0,2,0,2,0,0,1,0,1,0,1,1
AJ McBride,UNC Asheville,2019-20,0.0,0,2,0,1,1,2,0,0,0,1,1,1,14.92,2,2,1,1,0,0,3,2,0,0,0,0
AJ Oliver II,Old Dominion,2019-20,20.0,0,0,0,0,0,0,7,0,0,0,0,0,20.0,0,0,0,0,0,0,5,0,0,0,0,0
AJ Reeves,Providence,2019-20,20.0,0,0,0,0,0,0,17,0,0,0,0,0,14.95,0,0,0,0,0,0,8,0,0,0,0,0
AJ Turner,Northwestern,2019-20,20.0,0,0,0,0,0,0,19,0,0,0,0,0,20.0,0,0,0,0,0,0,16,0,0,0,0,0
AJ Walker,Air Force,2019-20,0.0,0,0,0,0,0,0,38,0,0,0,0,0,20.0,0,0,0,0,0,0,50,0,0,0,0,0
AJ Wilson,George Mason,2019-20,19.23,61,147,11,31,26,51,14,11,41,36,61,35,20.0,64,136,1,9,43,64,12,4,39,45,64,18
Aamahne Santos,Jacksonville,2019-20,20.0,47,112,21,55,6,10,33,10,0,2,37,29,17.95,32,101,16,58,15,19,40,11,0,5,24,20
Aamir Simms,Clemson,2019-20,20.0,70,149,17,40,21,28,35,13,8,26,72,35,20.0,59,124,16,40,48,70,32,14,15,36,62,29
Aamondae Coleman,Fresno Pacific,2019-20,20.0,2,4,2,4,1,2,0,1,0,1,2,1,14.85,5,9,0,2,3,6,0,0,0,0,2,2
Aanen Moody,North Dakota,2019-20,20.0,8,20,8,18,0,0,4,3,0,0,8,5,14.97,4,12,1,9,2,3,0,0,0,1,2,4
Aaron Acosta,Colorado College,2019-20,19.28,2,5,1,1,1,2,0,0,0,0,0,1,14.83,1,4,0,0,0,0,0,0,0,0,0,0
Aaron Armstrong,SUNY Potsdam,2019-20,20.0,2,2,1,1,0,0,0,1,0,0,1,0,15.83,0,0,0,0,0,0,1,0,0,0,0,1
Aaron Blumberg,Luther,2019-20,20.0,1,3,0,2,0,0,1,0,0,0,1,0,14.87,1,3,0,1,0,0,0,0,0,0,1,1
Aaron Carver,Old Dominion,2019-20,20.0,27,50,0,1,9,19,10,5,7,44,112,12,20.0,28,45,0,1,20,36,2,10,8,41,103,9
Aaron Clarke,Sacred Heart,2019-20,20.0,58,154,27,88,21,25,48,7,0,5,17,31,14.95,36,114,22,63,46,60,30,8,0,2,25,22
Aaron Cook,Southern Illinois,2019-20,20.0,4,10,0,3,2,2,4,0,0,1,7,2,17.18,11,20,1,3,6,10,5,6,1,0,2,3
Aaron Deatherage,Portland Bible,2019-20,20.0,2,10,1,4,0,0,1,1,0,1,3,5,14.98,3,9,0,0,2,3,1,0,0,2,0,2
Aaron Deloney,Vermont,2019-20,20.0,19,50,7,25,11,14,17,5,0,0,8,8,20.0,13,43,5,21,7,11,14,4,1,4,12,11
Aaron Estrada,Saint Peter's,2019-20,20.0,30,86,7,27,17,17,27,8,0,6,29,28,14.88,44,96,10,22,25,31,22,9,0,8,18,24
Aaron Falzon,Quinnipiac,2019-20,20.0,36,94,28,78,8,10,10,8,9,1,37,9,20.0,36,94,25,74,9,10,9,9,5,7,34,10
Aaron Fiegen,South Dakota State,2019-20,0.0,0,0,0,0,0,0,0,0,0,0,0,0,14.98,1,1,0,0,0,0,0,0,0,1,1,0
Aaron Fowlkes,New York Institute of Technology,2019-20,0.0,0,0,0,0,0,0,0,0,0,0,0,1,14.97,1,2,1,2,0,0,0,0,0,0,0,0
Aaron Good,,2019-20,17.27,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron Hammond,Northwestern Ohio,2019-20,0.0,0,0,0,0,0,0,0,0,0,0,0,0,14.68,0,2,0,0,0,0,0,1,0,1,0,0
Aaron Henry,Michigan State,2019-20,0.0,51,134,16,47,17,28,45,15,8,15,49,32,20.0,59,117,15,43,26,34,40,10,9,16,55,28
Aaron Hill,Valley Forge,2019-20,20.0,0,2,0,1,0,0,0,0,0,0,0,1,14.83,0,6,0,6,0,0,0,0,0,0,0,2
Aaron Houle,Northland College,2019-20,20.0,0,2,0,2,0,0,0,0,0,0,0,0,14.95,0,2,0,1,0,0,0,1,0,0,0,0
Aaron Iler,,2019-20,19.18,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,2,2,0,0,0,0,0,0
Aaron Menzies,Saint Mary's,2019-20,0.0,11,20,0,0,3,4,2,0,3,6,13,4,17.88,3,6,0,0,2,7,0,0,0,3,3,2
Aaron Nesmith,Vanderbilt,2019-20,20.0,50,95,30,55,19,25,6,10,8,4,29,9,17.82,50,103,26,54,32,36,7,10,4,7,26,15
Aaron Nettles,Seattle,2019-20,20.0,29,65,23,52,8,10,10,5,0,5,23,7,14.82,14,55,12,44,18,23,12,11,0,3,9,7
Aaron Palmer,Piedmont,2019-20,20.0,0,2,0,1,0,0,0,0,0,0,2,2,14.97,0,0,0,0,0,0,0,0,1,0,0,0
Aaron Reddick,AUB Montgomery,2019-20,20.0,3,8,0,0,0,0,0,0,1,1,3,0,14.95,0,2,0,0,1,2,1,0,0,1,2,1
Aaron Ridley,Cumberland College,2019-20,20.0,4,7,1,3,0,0,0,1,0,0,4,0,14.87,1,3,0,1,0,0,0,0,0,0,1,1
Aaron Robinson,Coppin State,2019-20,20.0,23,82,20,74,0,0,11,6,2,7,37,10,20.0,23,68,16,56,5,10,7,7,0,7,26,8
Aaron Scott,Our Lady of the Lake,2019-20,20.0,0,2,0,1,0,0,0,0,0,1,0,0,14.9,1,2,1,2,0,0,0,1,0,1,0,2
Aaron Shambry,Martin Methodist,2019-20,20.0,3,3,0,0,0,0,2,1,0,1,1,1,17.83,1,3,0,1,0,0,1,0,0,0,1,0
Aaron Thompson,Butler,2019-20,20.0,38,86,1,6,18,31,70,13,5,4,40,22,14.88,33,63,0,6,25,42,48,12,6,4,27,27
Aaron Weidenaar,Central Arkansas,2019-20,20.0,19,56,15,42,8,8,10,3,4,7,25,13,14.98,19,50,13,37,11,16,6,4,2,6,33,11
Aaron Wheeler,Purdue,2019-20,20.0,22,76,16,57,12,14,13,10,2,12,51,17,16.57,12,49,4,27,5,6,9,5,7,13,31,8
Aaron Wiggins,Maryland,2019-20,20.0,58,151,29,84,20,25,20,12,6,20,59,31,15.55,54,146,23,80,21,33,24,13,7,15,54,16
Aaryn Rai,Dartmouth,2019-20,20.0,47,103,10,27,17,24,28,12,4,26,54,36,20.0,67,121,8,26,31,47,17,10,7,28,67,32
Abdou Ndiaye,Illinois State,2019-20,20.0,8,22,1,5,3,3,0,8,20,16,29,7,20.0,10,26,0,1,0,4,4,5,9,15,26,7
Abdoul Karim Coulibaly,Pittsburgh,2019-20,20.0,12,29,0,0,3,5,0,2,2,10,8,6,17.93,12,29,0,1,6,16,4,3,2,14,10,6
Abdul Ado,Mississippi State,2019-20,20.0,39,66,0,0,18,30,9,7,33,49,44,26,20.0,29,48,0,0,21,34,10,8,25,50,62,14
Abdul Mohamad,St. Katherine,2019-20,20.0,3,5,2,2,0,0,1,2,0,2,3,1,14.85,3,6,3,4,0,0,0,0,0,1,5,2
Abdul Mohamed,North Texas,2019-20,20.0,0,2,0,2,2,4,1,2,1,0,1,1,17.55,3,4,2,2,0,0,0,0,0,2,4,1
Abdul Ogunnaike,,2019-20,10.15,1,3,1,1,0,0,0,1,0,2,2,4,0.0,2,2,0,0,3,4,0,0,0,0,4,1
Abdullahi Mohamed,Eastern Washington,2019-20,0.0,1,1,0,0,0,0,0,0,0,0,0,0,14.98,3,7,0,0,3,3,0,0,0,4,1,2
Abe Kinrade,Air Force,2019-20,0.0,17,29,3,10,10,11,5,2,0,9,9,7,20.0,3,8,1,4,9,10,3,3,1,5,7,2
Abe Kuhn,,2019-20,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
Abel Porter,Utah State,2019-20,20.0,36,88,14,46,16,21,60,16,0,6,42,23,20.0,20,59,7,25,27,39,47,5,2,1,31,29
Abilene Christian,,2019-20,0.0,0,0,0,0,0,0,0,0,0,33,23,7,0.0,0,0,0,0,0,0,0,0,0,39,19,3
Abraham Deng,Longwood,2019-20,20.0,2,11,0,0,7,10,0,2,0,7,8,3,16.5,3,10,0,0,2,5,0,0,0,3,7,6
Abram Carrasco,Westmont,2019-20,20.0,2,5,1,2,0,0,2,0,0,0,1,0,17.72,5,11,1,3,0,1,2,0,0,1,3,1
Abu Kigab,Boise State,2019-20,20.0,36,89,12,30,18,24,8,5,2,9,30,17,19.18,37,85,10,35,27,37,11,8,4,12,20,15
Ace Stallings,George Washington,2019-20,20.0,10,18,0,0,8,12,4,2,4,6,19,5,18.17,7,11,0,0,1,2,1,2,6,4,12,4
Adam Bulwa,North Park,2019-20,20.0,1,1,0,0,0,0,0,1,2,0,4,1,19.65,0,0,0,0,0,0,0,0,0,0,1,1
Adam Cisse,Manhattan,2019-20,20.0,2,6,0,0,3,4,0,4,3,5,2,0,19.78,1,2,0,0,2,2,0,0,0,2,1,1
Adam Goetz,KY Wesleyan,2019-20,20.0,1,6,1,6,0,0,3,0,0,0,5,3,14.83,0,3,0,3,0,0,1,0,0,0,3,1
Adam Graham,Milligan,2019-20,20.0,0,1,0,0,0,0,0,0,2,0,2,1,14.78,1,3,0,1,2,3,0,1,0,2,2,1
Adam Grant,Bryant,2019-20,20.0,73,192,42,116,16,23,30,17,2,6,42,38,20.0,76,187,39,112,46,70,28,12,2,11,23,28
Adam Konicki,Gordon College,2019-20,20.0,0,1,0,0,0,0,1,0,0,1,1,1,20.0,0,0,0,0,0,0,0,0,0,0,0,1
Adam Kunkel,Belmont,2019-20,20.0,92,219,44,116,31,37,44,13,2,7,44,30,20.0,81,186,33,82,42,55,30,14,5,8,27,24
Adam Lulka,Albany,2019-20,20.0,12,19,1,3,7,9,5,4,2,11,17,8,14.9,11,25,0,0,20,32,7,2,1,15,17,8
Adam Mikula,Boston Univ.,2019-20,20.0,0,2,0,1,0,0,0,0,0,0,0,0,20.0,0,0,0,0,0,0,0,0,0,0,0,1
Adam Mitola,George Washington,2019-20,0.0,1,4,1,4,0,0,1,0,0,0,2,1,20.0,1,4,1,4,0,0,2,0,0,0,1,1
Adam Moore,Quincy,2019-20,20.0,1,1,1,1,0,0,0,0,1,1,2,1,20.0,0,3,0,2,0,0,0,1,0,0,0,1
Adam Phillip,Hendrix College,2019-20,0.0,0,0,0,0,0,0,0,0,0,0,0,0,15.55,0,1,0,1,0,0,0,0,0,0,0,0
Adam Reiter,Simpson College,2019-20,20.0,0,4,0,0,0,0,1,0,0,0,2,1,14.98,0,2,0,0,0,0,0,1,0,0,0,1
Adam Rivera,,2019-20,1.7,0,2,0,2,0,0,0,0,0,0,2,1,0.0,0,1,0,1,0,0,1,0,0,0,2,2
Adam Saavedra,Life Pacific,2019-20,20.0,2,6,1,3,3,4,1,0,0,0,1,1,14.73,1,4,0,3,0,0,1,0,0,1,0,1
Adam Seiko,San Diego State,2019-20,20.0,17,36,9,26,2,3,10,5,0,3,14,6,14.9,8,22,8,21,2,2,4,3,0,1,6,4
Adam Sizemore,South Alabama,2019-20,0.0,0,0,0,0,0,0,0,0,0,0,0,0,14.68,0,0,0,0,0,0,1,0,0,0,0,0
Adam Sledd,Western Carolina,2019-20,20.0,8,13,1,2,0,0,0,1,0,2,1,0,20.0,0,1,0,0,0,0,0,0,0,1,2,0
Adam Thistlewood,Colorado State,2019-20,20.0,43,102,32,75,18,22,9,14,2,10,29,14,19.97,44,96,24,64,42,53,7,6,2,8,41,11
Adam Vasquez,Life Pacific,2019-20,0.0,1,3,1,3,0,0,0,1,0,1,0,1,14.73,1,5,0,4,0,0,3,1,0,1,2,0
Adam Webb,Trevecca Nazarene,2019-20,20.0,3,5,2,2,0,0,0,0,1,0,2,1,14.88,0,0,0,0,0,0,1,0,1,0,0,3
Adamson Ujoh,Central Pennsylvania College,2019-20,20.0,0,3,0,0,0,0,1,1,0,0,10,4,14.93,0,2,0,0,1,2,1,2,0,0,1,1
Adarian Hudson,Martin Methodist,2019-20,20.0,0,2,0,0,0,0,0,2,0,0,2,0,17.83,1,2,0,0,3,4,0,1,0,0,1,1
Addison Miller,Fisk,2019-20,20.0,2,10,0,2,5,6,0,1,0,1,2,5,14.77,0,3,0,2,0,0,0,0,1,0,1,1
Addison Owen,Rice,2019-20,20.0,0,1,0,1,0,0,1,0,0,1,0,0,17.18,0,0,0,0,0,0,0,0,0,1,0,0
Addison Patterson,Oregon,2019-20,0.0,24,42,7,15,12,20,7,4,2,6,14,16,17.85,16,32,3,12,6,14,3,7,3,2,10,10
Ade Adebayo,UC Davis,2019-20,0.0,7,11,1,4,4,4,7,0,1,1,10,13,14.75,3,8,0,1,0,0,3,3,4,1,3,2
Ade Murkey,Denver,2019-20,20.0,81,184,10,37,39,51,31,18,8,11,70,28,19.97,109,220,19,36,91,127,33,19,13,27,76,31
Adham Eleeda,Northern Kentucky,2019-20,20.0,14,53,14,51,0,1,2,4,0,7,17,2,17.97,11,47,10,44,7,9,3,8,0,5,22,3
Adida Ikongshul,Western Michigan,2019-20,0.0,0,0,0,0,0,0,0,1,0,1,0,0,14.57,0,3,0,0,0,0,0,0,0,0,1,0
Adili Kuerban,Kennesaw State,2019-20,20.0,18,50,13,36,0,2,9,5,0,0,19,8,15.35,6,30,4,19,7,11,7,2,0,2,16,9
Admir Besovic,Little Rock,2019-20,20.0,10,20,0,0,2,4,4,2,1,4,2,7,20.0,3,5,0,0,2,2,0,0,0,1,0,1
Admon Gilder,Gonzaga,2019-20,20.0,59,135,22,60,20,27,30,20,1,12,33,16,14.88,49,116,20,55,45,61,30,17,8,10,33,14
Adofo Thomas,Westcliff,2019-20,20.0,1,3,0,0,4,5,3,1,0,2,2,2,14.8,2,3,1,1,2,2,2,0,0,0,1,1
Adokiye Iyaye,UTSA,2019-20,20.0,1,4,1,2,3,4,0,1,0,0,1,2,17.8,2,7,1,3,6,6,1,1,0,0,4,0
Ador Athuai,Binghamton,2019-20,20.0,0,1,0,0,0,0,0,0,1,1,2,3,14.9,2,4,0,0,2,2,0,0,0,1,1,2
Adrian Antunez,Fresno Pacific,2019-20,20.0,1,3,0,1,0,0,0,1,0,1,0,2,14.85,2,3,0,0,0,0,1,0,0,1,0,2
Adrian Delph,Appalachian State,2019-20,20.0,54,127,23,69,10,17,14,8,1,16,33,30,20.0,44,107,17,56,21,34,17,8,3,10,44,19
Adrian Dick,Wiley,2019-20,20.0,1,3,0,1,0,0,0,0,0,0,0,0,14.95,0,0,0,0,0,0,0,1,0,0,1,0
Adrian Martin,Western Michigan,2019-20,0.0,3,7,2,2,0,1,1,0,1,0,2,4,14.57,4,9,2,2,0,0,1,2,0,0,4,2
Adrian Nelson,Northern Kentucky,2019-20,20.0,26,42,0,0,8,25,12,9,8,38,62,5,14.87,26,34,0,0,16,28,10,4,4,24,49,7
Adrian Nosa,,2019-20,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Adrian Rodriguez,UTSA,2019-20,20.0,7,10,0,0,1,2,5,1,2,9,16,6,17.8,7,21,0,0,7,7,7,3,1,15,17,4
Adrien Nunez,Michigan,2019-20,20.0,10,31,8,29,1,2,1,2,0,1,0,3,20.0,3,13,1,9,0,0,1,1,0,0,0,1
Adrijan Hadziselimovic,Pacific Oregon,2019-20,20.0,0,1,0,0,0,0,0,0,0,0,0,1,14.8,1,1,0,0,0,0,1,0,0,0,1,2
Adrio Bailey,Arkansas,2019-20,20.0,32,80,8,23,14,23,6,16,21,15,46,21,14.97,34,60,5,12,12,27,11,18,16,11,45,13
Adris Hamilton,,2019-20,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
Agah Kizilkaya,Maine,2019-20,0.0,0,1,0,1,0,0,0,0,0,0,1,3,17.95,0,3,0,2,0,0,1,2,0,1,0,1
Aguek Arop,San Diego State,2019-20,20.0,14,35,0,4,1,2,2,6,1,11,10,9,14.9,16,25,0,2,3,5,4,2,4,14,13,3
Aguir Agau,Fresno State,2019-20,20.0,16,39,7,20,5,6,5,3,3,9,21,10,17.85,13,29,5,16,10,15,6,3,4,7,26,13
Ahamadou Sillah,SUNY Potsdam,2019-20,20.0,0,1,0,0,0,0,0,0,0,0,0,0,15.83,0,0,0,0,0,0,0,0,0,0,1,0
Aher Uguak,Loyola Chicago,2019-20,20.0,38,72,1,11,18,33,31,5,2,16,45,37,14.75,23,42,2,6,29,46,30,10,0,20,34,20
Ahmad Clark,Albany,2019-20,20.0,79,211,27,85,52,65,63,26,3,8,62,54,14.9,86,198,21,62,81,98,59,22,5,12,65,56
Ahmad Frost,Maryland-Eastern Shore,2019-20,20.0,30,113,17,78,8,10,19,9,1,7,28,19,14.78,21,77,12,50,11,15,23,11,0,9,22,17
Ahmad Gilbert,Saint Thomas Univers,2019-20,20.0,2,9,2,5,0,0,0,1,0,0,1,1,14.98,2,8,0,2,2,2,1,1,0,0,4,1
Ahmad Kempster,Portland Bible,2019-20,0.0,1,5,0,2,0,0,2,1,0,2,2,2,14.98,0,7,0,1,0,0,1,0,0,2,4,3
Ahmad Young,Whittier,2019-20,20.0,1,3,1,2,1,1,3,0,0,0,1,3,14.75,1,2,0,1,0,0,0,1,0,0,1,2
Ahmadu Sarnor,Mississippi Valley State,2019-20,20.0,6,19,5,12,0,0,11,5,0,1,6,3,14.93,3,11,3,9,4,6,6,4,0,0,9,1
Ahmard Harvey,Coastal Carolina,2019-20,20.0,4,9,0,0,0,4,0,3,2,5,4,4,19.12,1,4,0,0,0,2,0,0,1,2,3,2
Ahmed Gustave,St. Andrews,2019-20,0.0,0,0,0,0,0,0,1,0,0,0,1,1,14.92,0,1,0,0,1,2,0,0,0,0,2,0
Ahmed Musa,Simpson College,2019-20,20.0,1,2,0,0,0,0,0,0,0,1,0,0,14.98,0,1,0,0,0,0,0,0,0,0,0,1
Ahren Freeman,New Orleans,2019-20,20.0,30,59,0,4,7,15,15,6,4,13,19,17,14.87,33,48,1,2,12,23,6,4,2,13,15,14
Ahsan Asadullah,Lipscomb,2019-20,20.0,111,217,2,11,24,39,54,16,11,34,103,47,14.93,121,230,1,4,40,79,59,19,24,41,111,41
Ahsante Shivers,Southern,2019-20,20.0,22,67,9,30,25,32,17,8,2,9,30,19,15.83,20,57,10,26,13,22,9,4,2,2,26,12
Aidan Cantwell,Colorado Christian,2019-20,20.0,3,4,0,1,0,0,1,0,0,0,0,1,14.98,2,2,1,1,1,1,0,1,0,0,1,0
Aidan Igiehon,Louisville,2019-20,0.0,1,1,0,0,0,2,0,0,0,0,6,1,14.87,0,1,0,0,0,0,0,0,2,0,1,1
Aidan Miller,Oberlin College,2019-20,0.0,0,0,0,0,0,0,0,0,0,0,1,0,14.98,1,2,1,2,0,0,0,1,0,1,0,0
Aidan Saunders,Oral Roberts,2019-20,0.0,12,28,1,10,0,0,6,3,0,3,6,2,20.0,11,21,1,7,6,6,7,3,2,0,12,6
Aidan Torres,Our Lady of the Lake,2019-20,20.0,0,1,0,1,0,0,0,0,0,0,2,4,14.9,0,2,0,2,0,0,0,0,0,0,0,0
Aidas Kavaliauskas,Fairfield,2019-20,20.0,10,37,6,17,10,12,26,10,0,0,14,24,20.0,19,41,8,19,28,36,28,11,1,3,34,24
Aiden Krause,UC Irvine,2019-20,20.0,9,21,0,5,8,8,7,5,1,5,33,11,20.0,12,18,0,2,10,13,8,9,0,6,17,6
Air Force,,2019-20,0.0,0,0,0,0,0,0,0,0,0,44,36,7,0.0,0,0,0,0,0,0,0,0,0,43,26,7
Airen Brooks,Delta State,2019-20,20.0,4,9,0,3,2,2,0,0,0,1,4,1,14.98,3,5,1,2,1,1,0,2,0,1,4,1
Aireus Raspberry,Johnson & Wales (RI),2019-20,20.0,0,1,0,0,0,0,1,1,0,0,1,2,14.8,0,1,0,0,0,0,0,0,0,0,1,0
Airion Simmons,Abilene Christian,2019-20,15.0,33,63,8,16,12,15,13,15,3,18,29,14,20.0,16,34,2,10,7,12,5,4,2,12,32,12
Aj Bajana,Johnson & Wales (RI),2019-20,20.0,0,0,0,0,0,0,1,0,0,0,0,0,14.87,0,0,0,0,0,0,0,0,0,0,0,0
Aj Cheesman,Maryland-Eastern Shore,2019-20,20.0,4,8,0,0,0,0,0,0,1,3,3,1,20.0,4,7,0,1,3,4,1,0,0,1,1,0
Aj Clark,Trinity University (TX),2019-20,20.0,0,5,0,3,0,0,2,0,0,1,3,1,14.88,1,2,0,0,0,0,2,1,0,0,0,1
Aj Kittles,Caldwell College,2019-20,20.0,1,3,0,1,1,1,1,0,1,0,4,2,20.0,2,5,1,3,3,4,0,1,0,1,4,2
Aj Marshall,Randolph College,2019-20,0.0,0,0,0,0,0,0,0,0,0,0,0,0,15.12,1,1,0,0,0,0,1,0,0,0,0,0
Aj McQuaige,Coker,2019-20,0.0,1,1,0,0,0,0,1,0,2,2,4,0,17.92,2,3,0,0,0,0,0,0,6,2,3,1
Aj Owens,Arlington Baptist,2019-20,20.0,0,0,0,0,0,0,1,0,0,0,1,1,14.95,2,4,1,3,0,0,1,0,0,0,1,2
Aj Stroop,Geneva,2019-20,20.0,0,0,0,0,0,0,1,0,0,0,0,0,14.9,0,0,0,0,0,0,0,0,0,0,0,1
Ajang Aguek,Northern Arizona,2019-20,20.0,9,12,3,4,5,6,0,1,1,2,5,2,14.87,4,7,0,2,5,9,3,1,0,4,8,1
Ajay Singh,Notre Dame de Namur,2019-20,20.0,3,6,1,1,0,0,1,0,0,1,3,1,14.63,5,8,1,2,0,2,3,0,0,0,0,1
Ajiri Ogemuno-Johnson,Rider,2019-20,20.0,11,26,0,0,6,7,6,5,2,18,17,7,20.0,11,18,0,0,7,10,3,3,4,7,15,1
Akil McClain,IU-Kokomo,2019-20,20.0,2,12,2,4,0,0,2,0,0,1,1,0,17.57,2,7,1,3,3,3,1,1,0,1,2,0
Ako Adams,Rice,2019-20,20.0,45,122,35,96,24,25,35,6,0,3,15,14,14.97,45,121,37,96,29,33,33,7,0,3,23,21
Akok Akok,UConn,2019-20,20.0,28,70,8,27,5,12,5,2,33,11,44,12,16.35,26,57,4,19,10,14,6,6,28,17,46,12
Akol Arop,Nebraska,2019-20,0.0,1,3,0,0,0,0,0,1,1,2,3,0,20.0,3,3,1,1,0,1,0,2,1,4,3,0
Akron,,2019-20,0.0,0,0,0,0,0,0,0,0,0,44,34,5,0.0,0,0,0,0,0,0,0,0,0,37,23,4
Akrum Ahemed,Canisius,2019-20,20.0,4,10,1,2,3,3,6,3,0,1,3,9,19.78,4,8,1,3,1,2,0,0,0,2,0,4
Akwasi Yeboah,Rutgers,2019-20,20.0,49,120,17,50,21,25,13,11,7,15,49,13,20.0,41,90,16,47,29,40,11,10,7,13,55,19
Al Case,SAGU American Indian College,2019-20,20.0,0,7,0,1,0,0,0,0,0,0,1,1,14.87,2,3,1,1,2,2,0,1,0,0,0,2
