player_name,team,season,h1_min,h1_FGM,h1_FGA,h1_3PM,h1_3PA,h1_FTM,h1_FTA,h1_AST,h1_STL,h1_BLK,h1_ORB,h1_DRB,h1_TO,h2_min,h2_FGM,h2_FGA,h2_3PM,h2_3PA,h2_FTM,h2_FTA,h2_AST,h2_STL,h2_BLK,h2_ORB,h2_DRB,h2_TO
AJ Brodeur,Pennsylvania,2017-18,20.0,80,155,12,38,26,37,41,11,20,25,95,39,20.0,91,156,8,29,26,44,37,17,16,25,72,34
AJ Cabbagestalk,Shenandoah,2017-18,20.0,1,2,1,1,0,0,1,0,0,0,0,1,14.92,0,1,0,0,0,0,0,0,0,0,0,0
AJ Caldwell,Boyce,2017-18,20.0,0,0,0,0,0,0,2,0,0,0,0,0,14.93,0,0,0,0,0,0,2,0,0,0,0,0
AJ Davis,UCF,2017-18,20.0,0,0,0,0,0,0,26,0,0,0,0,0,20.0,0,0,0,0,0,0,18,0,0,0,0,0
AJ Frye,NC Wesleyan,2017-18,0.0,0,0,0,0,0,0,1,0,0,0,0,0,14.68,0,0,0,0,0,0,1,0,0,0,0,0
AJ Gareri,Ohio,2017-18,10.0,0,0,0,0,0,0,1,0,0,0,0,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0
AJ Harris,New Mexico State,2017-18,20.0,0,0,0,0,0,0,43,0,0,0,0,0,16.12,0,0,0,0,0,0,37,0,0,0,0,0
AJ Hicks,Morehead State,2017-18,20.0,0,0,0,0,0,0,41,0,0,0,0,0,14.98,0,0,0,0,0,0,49,0,0,0,0,0
AJ Jacobson,North Dakota State,2017-18,20.0,0,0,0,0,0,0,27,0,0,0,0,0,17.87,0,0,0,0,0,0,15,0,0,0,0,0
AJ John,UC Davis,2017-18,20.0,0,0,0,0,0,0,3,0,0,0,0,0,20.0,0,0,0,0,0,0,5,0,0,0,0,0
AJ Lapray,Rice,2017-18,20.0,0,0,0,0,0,0,1,0,0,0,0,0,20.0,0,0,0,0,0,0,6,0,0,0,0,0
AJ Lawson,North Texas,2017-18,20.0,0,0,0,0,0,0,41,0,0,0,0,0,14.73,0,0,0,0,0,0,29,0,0,0,0,0
AJ Mosby,Alcorn State,2017-18,0.0,0,0,0,0,0,0,48,0,0,0,0,0,14.73,0,0,0,0,0,0,42,0,0,0,0,0
AJ Myers,North Greenville,2017-18,20.0,0,0,0,0,0,2,0,0,0,0,0,0,14.93,0,0,0,0,0,0,0,0,0,0,0,1
AJ Sumbry,Wagner,2017-18,20.0,31,72,0,0,20,41,8,8,33,40,63,29,20.0,37,75,0,0,45,76,6,4,23,45,58,15
AJ Wilson,George Mason,2017-18,20.0,17,41,2,7,10,18,1,3,17,11,29,12,20.0,15,34,2,6,16,28,1,4,11,20,18,5
AJ Youngman,Eastern Kentucky,2017-18,20.0,0,0,0,0,0,0,8,0,0,0,0,0,20.0,0,0,0,0,0,0,4,0,0,0,0,0
Aamir Simms,Clemson,2017-18,20.0,35,67,11,28,7,14,10,5,16,16,47,11,14.77,17,42,3,15,8,12,10,2,13,10,33,8
Aaran Benjamin,Georgian Court,2017-18,20.0,1,2,1,1,0,0,1,0,0,0,1,0,19.75,1,1,1,1,0,0,0,0,0,0,0,0
Aaren Edmead,North Carolina A&T,2017-18,20.0,29,84,11,38,13,13,32,3,0,4,17,28,20.0,35,90,16,40,36,47,31,8,0,5,19,23
Aaric Marks,Lynchburg,2017-18,20.0,0,1,0,0,0,0,0,0,0,0,0,0,19.93,0,0,0,0,0,0,0,0,0,0,0,0
Aario Johnson,Hiwassee College,2017-18,20.0,4,15,1,4,1,2,0,3,3,2,10,1,18.62,5,11,0,1,0,0,0,0,1,2,11,1
Aaron Abayari,Barclay College,2017-18,0.0,0,0,0,0,0,0,0,1,0,0,1,1,14.93,0,3,0,2,2,2,0,0,0,0,0,0
Aaron Augustin,Stephen F. Austin,2017-18,20.0,21,49,7,16,4,9,48,18,2,4,29,20,17.98,17,51,9,29,26,39,53,29,0,4,24,25
Aaron Brennan,IUPUI,2017-18,20.0,74,163,17,45,21,23,26,12,12,14,53,25,17.68,60,123,11,34,42,55,21,16,6,21,41,27
Aaron Calixte,Maine,2017-18,20.0,50,108,16,45,32,33,26,6,1,6,31,41,17.85,48,96,20,40,35,41,24,10,2,3,18,28
Aaron Carver,Old Dominion,2017-18,20.0,12,30,0,1,9,16,9,7,12,20,47,10,20.0,12,26,0,1,5,10,7,7,6,19,29,8
Aaron Cook,Southern Illinois,2017-18,20.0,46,112,14,37,20,28,36,16,4,3,32,37,16.55,42,97,12,41,31,44,42,25,4,2,30,26
Aaron Deatherage,Portland Bible,2017-18,20.0,3,7,0,1,0,0,1,0,0,1,2,3,14.83,3,7,0,2,0,1,1,2,0,2,0,1
Aaron Epps,LSU,2017-18,20.0,56,106,20,55,13,17,4,5,13,21,59,12,16.53,43,89,11,37,22,28,8,3,12,31,49,9
Aaron Falzon,Northwestern,2017-18,20.0,25,55,18,38,15,16,10,1,2,5,31,10,18.78,18,69,16,54,14,18,5,8,4,3,7,5
Aaron Foldi,,2017-18,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
Aaron Gettys,McMurry,2017-18,20.0,2,3,1,1,0,0,1,2,0,0,0,1,14.97,0,1,0,1,0,0,0,0,0,0,1,0
Aaron Hines,Saint Louis,2017-18,20.0,34,103,17,53,17,24,21,12,1,3,27,26,17.4,25,90,12,39,14,24,24,12,0,0,17,18
Aaron Holiday,UCLA,2017-18,20.0,95,224,44,109,40,49,87,14,4,7,47,53,20.0,107,207,39,82,106,126,84,25,4,10,54,66
Aaron Jackson,East Carolina,2017-18,20.0,9,30,4,17,4,6,3,5,0,5,19,10,14.93,9,24,3,11,3,6,5,2,1,10,14,9
Aaron Jacobs,,2017-18,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
Aaron Jordan,Illinois,2017-18,20.0,32,75,15,40,24,27,16,11,3,23,31,15,14.97,42,82,27,48,29,35,7,15,3,19,24,14
Aaron Korn,Lipscomb,2017-18,20.0,26,55,18,39,3,7,12,6,2,13,45,12,20.0,16,49,6,31,7,10,15,5,0,14,32,9
Aaron Laflin,California Merced,2017-18,20.0,0,4,0,3,0,0,0,1,1,0,1,0,14.87,0,4,0,2,0,0,1,0,0,0,0,1
Aaron Levarity,Milligan,2017-18,20.0,2,5,0,0,2,2,0,0,0,4,2,1,14.67,0,2,0,0,0,0,1,0,0,1,0,1
Aaron Menzies,Seattle,2017-18,20.0,83,140,0,0,32,52,14,4,34,71,82,22,17.4,54,82,0,0,43,61,4,4,37,40,77,14
Aaron Moesch,Wisconsin,2017-18,0.0,0,1,0,0,6,6,1,1,0,1,6,2,14.9,3,4,2,2,1,2,3,2,0,2,2,2
Aaron Nettles,Seattle,2017-18,20.0,7,21,6,19,8,8,2,2,0,1,5,4,14.78,13,24,11,21,3,5,5,1,0,2,3,4
Aaron Patterson,Shenandoah,2017-18,20.0,4,9,2,6,0,1,1,1,0,0,1,0,14.82,1,6,1,6,0,0,0,0,0,0,0,0
Aaron Ray,Southern,2017-18,20.0,20,52,9,24,8,10,5,7,1,5,23,19,14.97,19,51,11,19,21,33,4,7,0,12,26,15
Aaron Reed,North Park,2017-18,20.0,0,2,0,1,0,0,0,0,0,0,1,1,14.92,0,1,0,1,1,2,0,0,0,0,3,0
Aaron Robinson,Quinnipiac,2017-18,0.0,19,40,15,35,1,3,6,7,1,5,25,6,17.67,12,32,7,24,0,3,7,7,0,7,29,2
Aaron Rohlman,,2017-18,0.0,0,0,0,0,0,0,0,0,0,1,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron Spivey,Wake Forest,2017-18,0.0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,0,1,0,1,0,0,0,0,0,0,0,0
Aaron Thompson,Butler,2017-18,20.0,24,70,1,9,18,33,60,18,6,0,19,35,17.72,24,53,1,5,15,30,55,15,6,2,15,19
Aaron Walker Jr,Manhattan,2017-18,0.0,0,0,0,0,0,0,30,0,0,0,0,0,19.1,0,0,0,0,0,0,11,0,0,0,0,0
Aaron Walker Jr.,Manhattan,2017-18,17.78,27,69,6,22,14,23,0,17,2,4,16,23,20.0,24,68,9,23,22,34,0,10,0,2,15,25
Aaron Washington,,2017-18,0.57,0,5,0,4,0,0,0,0,0,1,0,0,0.0,2,4,2,4,0,0,1,1,0,0,0,0
Aaron Weidenaar,Central Arkansas,2017-18,0.0,5,17,3,14,0,0,5,0,0,2,3,2,14.92,7,15,4,9,1,2,1,1,2,3,9,5
Aaron Young,Princeton,2017-18,20.0,11,34,10,31,2,2,15,1,0,0,12,8,20.0,13,37,10,29,9,9,10,8,0,1,6,4
Aaryn Rai,Dartmouth,2017-18,20.0,18,55,12,28,10,13,6,6,4,18,16,15,20.0,16,40,7,17,5,7,8,9,2,10,19,10
Abayomi Iyiola,Stetson,2017-18,20.0,80,151,0,2,24,31,5,10,9,35,68,14,20.0,51,106,0,1,19,31,0,6,10,40,51,17
Abbey Sissom,,2017-18,4.12,1,2,0,0,3,3,0,0,0,0,0,1,0.0,0,1,0,0,1,2,0,0,0,0,0,0
Abdoulaye Gueye,Georgia Tech,2017-18,20.0,43,92,1,4,7,18,20,14,24,25,39,25,20.0,25,54,1,7,28,42,12,6,6,27,40,18
Abdul Ado,Mississippi State,2017-18,20.0,45,71,0,0,31,50,6,18,34,41,45,35,14.65,49,72,0,0,16,41,5,9,24,43,70,29
Abdul Fofana,,2017-18,15.83,2,4,0,0,3,5,1,1,1,3,7,2,0.0,2,3,0,0,0,0,0,1,0,1,4,2
Abdul Lewis,NJIT,2017-18,20.0,41,98,5,12,49,72,26,7,12,35,79,34,20.0,65,113,5,13,37,60,25,2,10,45,71,46
Abdul Sarki,Charleston Southern,2017-18,0.0,0,0,0,0,0,0,0,0,0,0,0,0,14.77,5,8,0,0,2,2,0,1,0,11,2,2
Abdul-Malik Abu,NC State,2017-18,20.0,31,68,0,4,12,20,9,6,7,17,22,16,20.0,23,45,0,2,14,25,3,3,4,14,30,9
Abdulai Bundu,Quinnipiac,2017-18,20.0,26,49,0,0,23,32,8,4,9,38,52,18,20.0,31,49,0,0,23,38,3,5,8,31,50,14
Abel Porter,Utah State,2017-18,20.0,3,9,1,4,5,9,3,4,1,0,8,7,20.0,3,7,0,3,1,2,6,0,0,0,2,1
Abilene Christian,,2017-18,0.0,0,0,0,0,0,0,0,0,0,16,18,2,0.0,0,0,0,0,0,0,0,0,0,23,24,4
Abiola Akintola,Denver,2017-18,20.0,9,18,0,0,1,5,5,7,3,8,27,9,15.7,6,15,0,0,1,8,6,0,2,6,12,4
Aboubacar Diallo,Eastern Illinois,2017-18,20.0,7,16,0,0,1,1,8,3,17,17,28,6,20.0,5,13,0,0,3,5,8,1,26,11,31,4
Abraham Eze,Rio Grande,2017-18,20.0,1,3,0,0,2,2,0,0,0,1,3,2,14.92,0,0,0,0,0,0,0,0,0,0,0,0
Abrian Edwards,Sam Houston State,2017-18,20.0,31,69,3,14,19,32,36,14,1,14,44,31,14.87,34,61,4,9,25,34,28,8,0,22,34,17
Abu Kigab,Oregon,2017-18,20.0,9,31,1,9,0,9,5,5,5,8,15,8,17.87,9,24,2,9,6,9,3,4,1,4,7,4
Ace Stallings,Mt. St. Mary's,2017-18,0.0,2,4,0,0,2,3,1,1,0,1,2,1,14.57,0,1,0,0,0,2,1,0,2,2,4,0
Acoydan McCarthy,Austin Peay,2017-18,20.0,2,9,0,1,0,2,1,0,0,0,4,3,17.6,2,4,0,0,2,2,2,1,0,0,4,2
Adam Bonk,Wisconsin Parkside,2017-18,20.0,1,6,0,3,0,0,0,0,0,1,0,0,16.33,4,9,2,5,0,0,2,0,0,0,1,2
Adam Dizbon,Susquehanna University,2017-18,20.0,3,8,2,4,0,0,1,0,0,0,2,0,20.0,1,4,0,0,0,0,1,0,0,0,1,2
Adam Gigax,Emory,2017-18,19.95,3,8,2,4,0,0,0,0,0,1,4,1,17.95,0,6,0,4,3,4,0,1,0,1,0,1
Adam Grant,Bryant,2017-18,20.0,82,181,31,88,19,27,35,14,0,9,28,29,14.6,57,182,32,91,38,54,29,11,1,12,30,30
Adam Hinchcliffe,Western State Colorado University,2017-18,20.0,0,1,0,1,0,0,0,0,0,0,1,0,18.78,2,2,1,1,0,1,0,0,0,0,0,0
Adam Marlow,UC Santa Cruz,2017-18,20.0,0,2,0,1,2,2,3,0,0,0,0,4,14.8,0,1,0,1,0,0,3,0,0,0,0,1
Adam McDermott,Northern Iowa,2017-18,20.0,1,5,1,5,0,0,3,1,0,0,3,1,14.83,1,3,1,2,0,0,1,2,0,0,2,1
Adam Mitola,George Washington,2017-18,20.0,0,3,0,3,0,0,1,1,0,1,2,0,20.0,0,0,0,0,1,2,1,0,0,0,2,1
Adam Pickett,Winthrop,2017-18,20.0,50,91,12,31,24,31,28,12,7,7,34,36,16.55,41,80,11,27,18,27,24,11,4,6,35,27
Adam Pischke,Lewis,2017-18,20.0,1,4,1,1,2,2,2,0,0,0,0,1,14.77,0,0,0,0,0,0,1,0,0,0,0,1
Adam Rabke,Boyce,2017-18,20.0,2,12,1,5,0,0,1,1,0,1,3,1,14.93,2,5,2,4,0,0,0,0,0,0,0,1
Adam Rivera,Arkansas-Fort Smith,2017-18,20.0,2,8,1,3,2,2,2,0,3,1,2,0,14.72,4,8,2,5,0,0,1,0,0,1,0,2
Adam Saavedra,Life Pacific,2017-18,20.0,1,7,1,5,0,0,0,1,0,1,1,1,16.72,0,2,0,1,0,0,0,0,0,1,0,2
Adam Sledd,Western Carolina,2017-18,0.0,6,13,0,0,2,6,3,0,3,8,3,3,14.77,17,32,0,0,1,2,1,2,1,9,7,1
Adam Traore,Coppin State,2017-18,20.0,16,46,5,16,18,23,6,1,2,11,40,26,17.87,16,45,0,8,24,30,12,4,0,15,27,12
Adam Vaught,Ferrum,2017-18,0.0,0,0,0,0,0,0,0,0,0,0,0,0,14.75,0,0,0,0,0,0,1,0,0,0,0,0
Adam Webb,Stetson,2017-18,20.0,5,10,0,0,0,0,0,0,4,5,5,2,20.0,1,6,0,0,0,0,0,0,3,0,5,3
Adam White,Presentation College,2017-18,20.0,1,2,0,0,0,0,0,0,0,0,0,0,19.47,3,3,0,0,1,3,0,0,0,1,2,0
Adams State,,2017-18,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,1,0,0
Adarius Avery,Loyola Chicago,2017-18,20.0,6,15,0,1,6,7,3,0,1,5,8,5,14.98,4,9,0,0,2,6,1,1,0,3,5,2
Addison Miller,Fisk,2017-18,0.0,3,5,3,5,0,0,0,1,0,0,3,1,17.92,4,10,3,7,0,0,1,1,0,0,1,4
Addison Wagler,Oakland City,2017-18,20.0,5,7,0,0,0,1,0,0,0,0,0,0,14.98,1,5,0,0,2,2,0,1,0,1,2,1
Ade Murkey,Denver,2017-18,20.0,36,89,1,6,14,22,39,10,7,19,42,39,15.7,36,84,0,1,32,49,29,6,6,21,34,23
Aden Burton,Bethel (TN),2017-18,0.0,0,0,0,0,0,0,0,0,0,0,0,0,14.98,0,1,0,1,0,0,0,1,0,0,0,1
Adeola Latunji,Staten Island,2017-18,20.0,2,12,0,2,1,3,0,0,0,2,0,1,14.95,0,2,0,1,1,2,1,0,0,0,0,2
Adida Ikongshul,Western Michigan,2017-18,20.0,3,9,1,2,0,1,2,1,0,2,11,3,14.92,3,9,0,0,0,0,2,0,0,3,8,5
Admir Besovic,Montana,2017-18,20.0,1,2,0,0,0,0,0,0,0,2,1,1,17.98,0,0,0,0,0,0,0,0,0,0,0,0
Admiral Schofield,Tennessee,2017-18,20.0,95,206,35,84,30,43,28,15,11,24,85,33,14.98,78,183,28,76,38,47,24,19,3,31,77,30
Admon Gilder,Texas A&M,2017-18,20.0,66,153,22,65,20,26,40,27,3,9,41,30,14.87,59,119,25,53,45,53,35,8,2,10,57,21
Adonis De La Rosa,Kent State,2017-18,20.0,62,118,0,0,35,51,15,9,8,49,63,50,14.98,69,113,0,0,77,95,18,10,11,45,77,52
Adonis Rosario,Bryn Athyn,2017-18,20.0,1,3,0,0,0,0,0,1,0,1,1,0,14.82,1,2,0,0,0,0,0,0,0,0,1,0
Adonis Rwabigwi,UT Rio Grande Valley,2017-18,20.0,7,23,0,0,15,19,2,3,6,10,21,8,17.7,8,15,0,0,8,11,1,4,3,5,11,6
Adrease Jackson,Dartmouth,2017-18,20.0,29,57,9,21,6,10,3,2,5,15,39,14,14.52,20,36,4,8,8,12,5,2,2,7,28,4
Adrian Baucum,Kean,2017-18,20.0,1,6,0,4,0,0,0,0,0,0,2,2,14.78,3,4,1,2,1,1,0,0,0,0,0,0
Adrian Brown,McNeese,2017-18,0.0,7,17,0,0,5,6,0,1,2,2,13,6,16.48,5,14,0,0,3,6,2,1,0,3,7,0
Adrian Fernandez,Culver-Stockton,2017-18,0.0,0,0,0,0,0,0,1,0,0,0,2,2,14.53,2,3,1,2,0,0,0,0,0,2,0,1
Adrian Hicks,Morehead State,2017-18,20.0,7,20,1,6,5,13,7,3,1,2,4,7,14.7,11,24,5,9,12,18,9,2,1,5,9,15
Adrian LaFleur,New Mexico Highlands,2017-18,20.0,0,2,0,1,0,0,1,1,0,0,2,1,16.72,2,3,2,3,0,0,0,0,0,0,0,0
Adrian Moore,NC Wesleyan,2017-18,20.0,11,27,0,1,8,11,4,2,1,3,7,7,14.68,6,17,2,4,3,4,4,1,0,1,3,6
Adrian Rodriguez,,2017-18,3.97,5,7,0,0,0,0,1,0,0,4,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Adrian Williams,William Carey,2017-18,20.0,2,3,0,0,0,0,0,0,0,0,0,0,17.85,0,0,0,0,0,0,0,0,0,0,0,1
Adrio Bailey,Arkansas,2017-18,20.0,25,50,0,0,13,20,9,5,11,14,31,9,14.92,25,41,0,0,7,13,8,7,8,13,15,7
Ahmaad Rorie,Montana,2017-18,18.77,79,190,21,57,31,35,55,15,2,12,47,26,20.0,81,193,23,78,49,58,47,18,2,13,35,23
Ahmad Caver,Old Dominion,2017-18,20.0,79,200,33,105,34,52,77,31,5,13,47,30,20.0,63,152,25,68,33,49,94,35,0,5,37,35
Ahmad Clark,Albany,2017-18,20.0,16,50,9,23,5,6,15,8,3,3,13,13,20.0,8,29,4,14,13,16,11,5,0,3,8,12
Ahmad Frost,Maryland-Eastern Shore,2017-18,20.0,20,73,11,46,0,0,16,13,0,5,13,24,14.77,33,83,14,42,13,23,13,7,0,3,18,12
Ahmad Newsome,Concordia University-St. Paul,2017-18,20.0,2,5,0,0,0,0,2,1,0,2,6,0,16.07,5,8,0,0,2,3,2,1,0,0,4,3
Ahmad Onezime,,2017-18,1.85,1,3,1,3,4,4,0,0,0,0,0,3,0.0,1,7,0,3,0,0,0,1,0,0,2,1
Ahmad St Fleur,FDU-Florham,2017-18,20.0,0,0,0,0,0,0,1,0,0,0,0,0,14.98,0,0,0,0,0,0,1,0,0,0,0,0
Ahmad St. Fleur,FDU-Florham,2017-18,20.0,1,3,0,0,0,0,0,0,0,0,0,3,14.98,0,2,0,0,0,0,0,2,0,0,0,1
Ahmad Thomas,UNC Asheville,2017-18,20.0,53,107,8,22,18,28,18,20,3,14,28,22,20.0,38,96,2,11,10,17,11,9,2,7,29,18
Ahmad Wagner,Iowa,2017-18,20.0,13,25,1,3,3,9,10,5,0,16,17,12,14.93,8,15,1,2,1,4,8,2,2,8,7,5
Ahmari Dantzler,,2017-18,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
Ahmed Hamdy-Mohamed,,2017-18,0.0,33,66,0,0,28,42,1,4,4,14,26,15,8.43,26,60,0,0,17,27,2,2,4,20,27,10
Ahmed Hill,Virginia Tech,2017-18,20.0,64,125,36,77,19,26,13,4,1,7,38,14,15.68,60,124,27,73,8,11,17,8,0,11,39,13
Ahnte Harkey,Rogers State,2017-18,0.0,0,0,0,0,0,0,0,0,0,0,0,0,18.22,0,1,0,0,0,0,2,0,0,1,0,0
Ahsante Shivers,Siena,2017-18,17.9,42,110,12,36,16,22,20,12,4,17,43,28,20.0,36,97,8,29,33,45,19,4,2,15,35,31
Aidas Kavaliauskas,Fairfield,2017-18,20.0,17,38,5,16,0,0,41,14,0,3,21,22,17.9,18,39,7,19,5,8,40,11,1,1,27,16
Aiden Albert,Bethany WV,2017-18,20.0,2,3,2,3,1,2,3,0,0,0,1,0,14.92,0,2,0,1,0,0,0,0,0,0,0,0
Aiden Phizackerly,Linfield College,2017-18,0.0,0,0,0,0,0,0,0,0,0,0,0,0,14.95,0,2,0,1,0,0,0,0,0,0,1,0
Air Force,,2017-18,0.0,0,0,0,0,0,0,0,0,0,16,10,3,0.0,0,0,0,0,0,0,0,0,0,10,18,7
Aitor Lopez-Breton,Ouachita Baptist,2017-18,20.0,2,2,0,0,0,0,0,0,0,0,1,0,20.0,3,4,0,1,0,0,0,0,0,0,3,1
Aj Cabbagestalk,Shenandoah,2017-18,0.0,0,0,0,0,0,0,0,0,0,0,1,1,14.82,3,3,0,0,0,1,1,0,0,0,0,2
Aj Crawford,,2017-18,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,2
Aj Horde,Bridgewater,2017-18,20.0,2,11,1,7,2,4,0,1,0,1,1,4,15.48,2,11,0,5,0,0,1,2,0,2,0,4
Aj Jurko,MIT,2017-18,20.0,1,3,0,0,0,0,2,1,1,2,0,2,20.0,0,0,0,0,0,0,2,0,0,0,0,1
Ajani Kennedy,UC Riverside,2017-18,20.0,12,23,3,7,8,9,6,1,3,5,3,9,19.72,13,23,3,6,10,13,5,2,3,7,14,9
Ajay Sanders,Coastal Carolina,2017-18,20.0,36,94,26,65,5,6,20,3,3,12,53,26,14.88,18,63,8,33,4,8,18,6,2,11,32,17
Ajdin Maksumic,Rio Grande,2017-18,20.0,2,2,0,0,0,0,0,0,0,0,0,1,14.92,0,3,0,0,0,0,0,1,0,1,1,0
Ajdin Penava,Marshall,2017-18,19.1,89,164,21,49,39,50,34,9,62,27,99,34,20.0,90,157,11,46,68,92,26,22,55,34,103,29
Ajibola Oke-Diran,Rockford University,2017-18,20.0,0,1,0,0,0,0,2,0,0,0,0,0,14.78,0,0,0,0,0,0,0,0,0,0,0,1
Akhari Goodridge,Curry College,2017-18,20.0,1,2,0,1,0,0,0,0,0,0,1,4,14.97,0,1,0,0,0,0,0,0,0,0,0,0
Akiean Frederick,Kent State,2017-18,20.0,12,26,0,3,4,10,1,3,5,12,13,10,14.98,13,20,2,4,7,9,6,2,2,9,12,9
Akil Cornish,Central State (OH),2017-18,20.0,0,1,0,1,0,0,1,0,1,0,0,0,17.97,0,0,0,0,0,0,0,0,0,0,0,0
Akil McClain,,2017-18,4.62,7,12,2,4,0,0,1,1,0,1,2,0,0.0,3,6,1,2,0,0,0,1,1,0,2,2
Akim Mitchell,Hampton,2017-18,20.0,41,80,6,14,25,29,19,9,1,27,43,13,17.85,36,68,6,13,28,35,16,11,1,18,30,10
Ako Adams,Rice,2017-18,20.0,44,123,22,70,17,21,49,11,1,5,42,33,20.0,45,118,25,68,50,60,41,11,0,4,25,42
Akolda Manyang,Utah Valley,2017-18,20.0,74,125,0,1,28,41,11,4,30,39,70,35,14.83,64,95,0,0,67,93,13,7,31,41,85,32
Akoy Agau,SMU,2017-18,20.0,19,43,2,6,13,20,10,5,5,25,36,22,20.0,25,40,3,7,23,31,6,1,6,11,22,10
Akron,,2017-18,0.0,0,0,0,0,0,0,0,0,0,26,30,4,0.0,0,0,0,0,0,0,0,0,0,25,22,1
Akwasi Yeboah,Stony Brook,2017-18,20.0,72,149,32,69,51,55,21,11,5,11,63,37,17.95,77,177,24,85,58,79,23,16,2,19,61,31
Alabama,,2017-18,0.0,0,0,0,0,0,0,0,0,0,18,20,7,0.0,0,0,0,0,0,0,0,0,0,18,27,7
Alabama A&M,,2017-18,0.0,0,0,0,0,0,0,0,0,0,13,14,12,0.0,0,0,0,0,0,0,0,0,0,12,15,9
Alabama State,,2017-18,0.0,0,0,0,0,0,0,0,0,0,19,13,4,0.0,0,0,0,0,0,0,0,0,0,24,9,3
Alain Chigha,Quinnipiac,2017-18,20.0,13,31,2,10,4,7,5,14,1,9,15,9,20.0,7,23,1,8,4,10,4,9,1,7,10,3
Alan Dabney,Shenandoah,2017-18,20.0,2,5,0,1,2,2,0,0,0,2,2,1,14.82,2,3,0,1,0,0,0,0,0,1,1,0
