player_name,team,opponent,game_id,date,is_home,fgm,fga,ftm,fta,tpm,tpa,pts,ast,tov,stl,blk,oreb,dreb,pf,possessions,team_possessions,usg_proxy,ortg_proxy,efg_pct
A.J. Davis,UCF,Memphis,400988048,2018-01-03,True,2,3,11,16,1,1,16,0,2,2,1,3,8,2,12.04,70.64,17.0,132.9,83.3
A.J. Davis,UCF,Temple,400988054,2018-01-07,True,2,6,4,5,0,1,8,0,1,1,0,0,2,2,9.2,66.92,13.7,87.0,33.3
A.J. Davis,UCF,UConn,400988058,2018-01-10,False,0,6,2,2,0,3,2,0,3,4,0,1,3,2,9.88,72.28,13.7,20.2,0.0
A.J. Davis,UCF,Cincinnati,400988067,2018-01-16,True,1,7,1,2,0,2,3,1,3,0,0,2,3,3,10.88,65.4,16.6,32.2,14.3
A.J. Davis,UCF,Wichita State,400988082,2018-01-25,False,3,7,1,2,2,5,9,1,2,0,0,1,6,4,9.88,79.24,12.5,96.2,57.1
A.J. Davis,UCF,UConn,400988092,2018-01-31,True,1,3,7,10,1,3,10,0,2,0,0,2,0,3,9.4,71.96,13.1,106.4,50.0
A.J. Davis,UCF,Houston,400988096,2018-02-03,True,4,14,5,6,0,3,13,0,2,2,2,3,7,3,18.64,72.44,25.7,69.7,28.6
A.J. Davis,UCF,Cincinnati,400988100,2018-02-06,False,1,5,7,8,0,1,9,2,2,1,0,2,2,3,10.52,70.68,14.9,95.1,20.0
A.J. Davis,UCF,Memphis,400988108,2018-02-11,False,9,10,1,1,1,1,20,0,1,0,0,3,6,3,11.44,68.16,16.8,174.8,95.0
A.J. Davis,UCF,South Florida,400988111,2018-02-14,True,9,12,5,6,3,3,26,0,3,1,0,3,6,2,17.64,60.36,29.2,147.4,87.5
A.J. Davis,UCF,SMU,400988117,2018-02-17,True,6,13,3,5,4,7,19,2,0,1,1,1,9,2,15.2,59.16,25.7,131.6,61.5
A.J. Davis,UCF,Temple,400988131,2018-02-25,False,5,11,5,7,3,6,18,0,1,1,0,1,3,0,15.08,69.2,21.8,119.4,59.1
A.J. Davis,UCF,Wichita State,400988136,2018-03-01,True,9,16,7,11,6,9,31,2,2,2,0,2,12,4,22.84,74.12,30.8,140.1,75.0
A.J. Davis,UCF,Tulane,400988145,2018-03-04,True,4,10,2,3,1,3,11,0,3,1,0,2,4,3,14.32,69.56,20.6,76.8,45.0
A.J. Davis,UCF,East Carolina,401019977,2018-03-08,True,4,11,5,8,1,4,14,1,2,0,0,0,1,0,16.52,68.84,24.0,87.8,40.9
A.J. Davis,UCF,Houston,401019981,2018-03-09,False,2,7,2,4,0,3,6,4,3,1,0,1,2,4,11.76,75.48,15.6,68.0,28.6
A.J. Frye,NC Wesleyan,UNC Wilmington,400991478,2017-11-11,False,4,10,2,2,2,3,12,0,1,0,0,3,0,3,11.88,108.72,10.9,101.0,50.0
A.J. Frye,NC Wesleyan,UNC Greensboro,400988659,2017-11-15,False,1,3,0,0,1,1,3,0,0,0,1,0,3,1,3.0,75.16,4.0,100.0,50.0
A.J. Frye,NC Wesleyan,Delaware,400991392,2017-11-21,False,5,8,3,3,0,1,13,0,1,1,0,2,6,2,10.32,88.04,11.7,126.0,62.5
A.J. Frye,NC Wesleyan,Longwood,400992358,2017-11-26,False,3,4,2,5,0,1,8,0,4,1,0,0,4,1,10.2,88.88,11.5,78.4,75.0
A.J. Gareri,Ohio,Central Michigan,400990248,2018-02-03,True,2,4,0,0,1,2,5,0,0,0,0,0,0,2,4.0,98.64,4.1,125.0,62.5
A.J. Harris,East Central,New Mexico State,400997652,2017-11-10,False,5,9,0,0,2,4,12,0,2,2,0,1,1,2,11.0,86.04,12.8,109.1,66.7
A.J. Harris,New Mexico State,Miami,400999696,2017-12-23,False,5,8,0,1,0,1,10,0,0,1,1,0,1,2,8.44,79.72,10.6,118.5,62.5
A.J. Harris,New Mexico State,USC,400999700,2017-12-25,True,5,12,1,2,1,3,12,0,3,0,1,1,1,1,15.88,75.52,21.0,75.6,45.8
A.J. Harris,Northern New Mexico,New Mexico State,400990675,2018-01-30,False,4,10,0,1,0,4,8,0,1,1,0,0,0,1,11.44,98.84,11.6,69.9,40.0
A.J. Harris,New Mexico State,Grand Canyon,401020543,2018-03-10,True,6,11,5,6,3,5,20,2,1,3,1,1,3,2,14.64,74.88,19.6,143.4,68.2
A.J. Harris,New Mexico State,Clemson,401025851,2018-03-16,False,1,5,0,0,0,1,2,3,0,1,0,0,0,2,5.0,79.48,6.3,70.0,20.0
A.J. Hicks,Alice Lloyd College,Morehead State,400990914,2017-11-30,False,2,6,0,0,0,2,4,0,3,2,2,0,4,2,9.0,99.64,9.0,44.4,33.3
A.J. Hicks,Kentucky Christian,Morehead State,400990928,2017-12-12,False,5,7,1,2,0,0,11,0,1,1,0,0,0,0,8.88,95.6,9.3,123.9,71.4
A.J. Hicks,SE Missouri St,Morehead State,400990970,2018-01-11,True,8,14,4,6,1,5,21,0,3,2,0,0,1,1,19.64,94.64,20.8,106.9,60.7
A.J. Hicks,SE Missouri St,Morehead State,400991021,2018-02-08,False,5,12,1,5,2,4,13,0,3,1,0,0,1,1,17.2,93.56,18.4,75.6,50.0
A.J. Jacobson,North Dakota State,UC Santa Barbara,400989287,2017-11-11,False,4,8,0,0,2,5,10,0,1,0,0,0,5,3,9.0,70.8,12.7,111.1,62.5
A.J. Jacobson,North Dakota State,USC,400988204,2017-11-13,False,1,2,0,0,0,1,2,0,1,1,0,0,2,5,3.0,79.96,3.8,66.7,50.0
A.J. Jacobson,North Dakota State,Missouri State,400989298,2017-11-17,False,4,7,3,4,3,5,14,0,1,1,2,0,1,0,9.76,73.28,13.3,143.4,78.6
A.J. Jacobson,North Dakota State,Florida A&M,400989305,2017-11-22,True,4,6,2,2,3,5,13,0,1,1,0,0,2,0,7.88,68.12,11.6,165.0,91.7
A.J. Jacobson,North Dakota State,Stephen F. Austin,400988939,2017-11-28,False,3,6,0,0,2,4,8,0,3,0,1,1,2,2,9.0,79.84,11.3,88.9,66.7
A.J. Jacobson,North Dakota State,Mississippi State,400987212,2017-11-30,False,4,6,3,3,4,5,15,0,1,1,0,0,4,2,8.32,74.52,11.2,180.3,100.0
A.J. Jacobson,North Dakota State,Missouri State,400989326,2017-12-04,True,1,4,2,2,1,3,5,0,1,1,1,0,3,0,5.88,65.84,8.9,85.0,37.5
A.J. Jacobson,North Dakota State,North Dakota,400989335,2017-12-09,False,4,6,1,2,3,3,12,0,2,1,0,1,5,4,8.88,78.28,11.3,135.1,91.7
A.J. Jacobson,North Dakota State,Valley City State,400989342,2017-12-12,True,3,4,2,2,1,2,9,0,0,1,1,0,3,1,4.88,75.48,6.5,184.4,87.5
A.J. Jacobson,North Dakota State,Arizona,400988274,2017-12-18,False,2,5,0,2,0,1,4,0,0,1,0,0,2,3,5.88,69.4,8.5,68.0,40.0
A.J. Jacobson,North Dakota State,UNC Wilmington,400989355,2017-12-21,True,2,5,5,5,2,5,11,0,1,0,0,0,6,1,8.2,76.0,10.8,134.1,60.0
A.J. Jacobson,North Dakota State,UTEP,401005583,2017-12-22,False,2,4,2,2,2,4,8,0,2,0,0,1,11,1,6.88,73.76,9.3,116.3,75.0
A.J. Jacobson,North Dakota State,Jamestown,400989362,2017-12-30,True,3,6,1,1,1,3,8,0,0,0,0,1,3,0,6.44,79.0,8.2,124.2,58.3
A.J. Jacobson,North Dakota State,South Dakota State,400989370,2018-01-03,True,3,9,2,2,1,3,9,0,0,0,1,0,5,1,9.88,81.68,12.1,91.1,38.9
A.J. Jacobson,North Dakota State,South Dakota,400989372,2018-01-06,False,1,4,0,0,0,3,2,0,2,1,0,1,4,4,6.0,78.8,7.6,33.3,25.0
A.J. Jacobson,North Dakota State,Denver,400989378,2018-01-11,True,3,8,2,2,3,7,11,0,1,0,0,0,2,1,9.88,70.36,14.0,111.3,56.2
A.J. Jacobson,North Dakota State,Oral Roberts,400989381,2018-01-13,True,5,8,0,0,2,3,12,0,0,0,0,1,7,4,8.0,70.04,11.4,150.0,75.0
A.J. Jacobson,North Dakota State,North Dakota,400989384,2018-01-16,True,5,11,7,7,1,4,18,0,0,0,0,1,4,2,14.08,80.0,17.6,127.8,50.0
A.J. Jacobson,North Dakota State,Purdue Fort Wayne,400989388,2018-01-20,False,7,11,2,2,5,7,21,0,0,0,0,1,3,3,11.88,79.04,15.0,176.8,86.4
A.J. Jacobson,North Dakota State,Omaha,400989394,2018-01-25,True,0,4,0,0,0,2,0,0,0,1,0,0,1,0,4.0,70.4,5.7,0.0,0.0
A.J. Jacobson,North Dakota State,Western Illinois,400989396,2018-01-27,True,1,3,2,2,1,3,5,0,1,0,0,0,3,1,4.88,71.16,6.9,102.5,50.0
A.J. Jacobson,North Dakota State,South Dakota State,400989403,2018-02-01,False,1,7,2,2,1,4,5,0,2,1,1,0,3,3,9.88,77.04,12.8,50.6,21.4
A.J. Jacobson,North Dakota State,South Dakota,400989405,2018-02-03,True,4,9,0,0,2,5,10,0,0,1,1,0,7,1,9.0,72.6,12.4,111.1,55.6
A.J. Jacobson,North Dakota State,Denver,400989411,2018-02-10,False,3,7,0,1,2,4,8,0,0,0,0,1,3,1,7.44,73.56,10.1,107.5,57.1
A.J. Jacobson,North Dakota State,Mayville State,400989414,2018-02-13,True,5,5,1,1,1,1,12,0,1,1,0,0,4,2,6.44,79.72,8.1,186.3,110.0
A.J. Jacobson,North Dakota State,Western Illinois,400989424,2018-02-22,False,2,8,0,0,1,7,5,0,1,0,0,0,2,5,9.0,77.12,11.7,55.6,31.2
A.J. Jacobson,North Dakota State,Omaha,400989426,2018-02-24,False,4,7,2,2,2,5,12,0,0,0,1,0,5,1,7.88,72.96,10.8,152.3,71.4
A.J. Jacobson,North Dakota State,Purdue Fort Wayne,401020623,2018-03-04,False,4,5,2,2,2,3,12,0,2,0,1,0,5,1,7.88,75.56,10.4,152.3,100.0
A.J. Jacobson,North Dakota State,South Dakota State,401020625,2018-03-05,False,4,7,0,0,2,3,10,0,0,0,1,0,3,4,7.0,74.04,9.5,142.9,71.4
A.J. John,CSU Fullerton,UC Davis,400992450,2018-01-13,True,3,8,3,3,0,2,9,0,1,0,2,2,3,4,10.32,88.32,11.7,87.2,37.5
A.J. John,CSU Fullerton,UC Davis,400992456,2018-02-10,False,1,5,0,0,0,3,2,0,0,0,0,1,2,3,5.0,72.8,6.9,40.0,20.0
A.J. John,CSU Fullerton,UC Davis,401020746,2018-03-09,False,5,7,0,0,3,5,13,0,0,0,0,1,2,2,7.0,75.8,9.2,185.7,92.9
A.J. Lapray,Rice,Eastern Kentucky,400990872,2017-11-10,True,1,5,0,0,0,3,2,0,1,0,0,1,2,1,6.0,85.08,7.1,33.3,20.0
A.J. Lapray,Rice,Georgia State,400990552,2017-11-14,True,4,6,0,0,4,5,12,0,3,3,0,0,1,0,9.0,76.44,11.8,133.3,100.0
A.J. Lapray,Rice,Northwestern State,400988903,2017-11-17,False,7,11,0,0,4,7,18,0,3,0,0,0,2,1,14.0,85.56,16.4,128.6,81.8
A.J. Lapray,Rice,UNLV,400991812,2017-11-20,False,6,12,0,0,3,6,15,0,1,1,0,2,2,3,13.0,89.84,14.5,115.4,62.5
A.J. Lapray,Rice,Ole Miss,401001883,2017-11-22,True,2,7,0,0,2,5,6,1,2,0,0,0,4,2,9.0,84.8,10.6,72.2,42.9
A.J. Lapray,Rice,St. Thomas (TX),400992552,2017-11-25,True,4,15,4,4,4,12,16,0,2,3,0,0,10,1,18.76,87.72,21.4,85.3,40.0
A.J. Lapray,Rice,UT Arlington,400990386,2017-11-29,False,3,7,0,0,3,7,9,0,0,2,0,0,5,1,7.0,78.12,9.0,128.6,64.3
A.J. Lapray,Rice,UTEP,400992580,2017-12-30,False,2,6,1,1,2,5,7,0,2,1,0,1,2,4,8.44,74.6,11.3,82.9,50.0
A.J. Lapray,Rice,Southern Miss,400992614,2018-01-18,False,1,4,0,0,1,4,3,0,1,0,0,0,1,0,5.0,73.72,6.8,60.0,37.5
A.J. Lawson,North Texas,Eureka College,400999873,2017-11-10,True,3,9,2,2,0,2,8,0,1,1,0,2,5,4,10.88,102.32,10.6,73.5,33.3
A.J. Lawson,North Texas,Nebraska,400986345,2017-11-13,False,1,4,0,0,0,0,2,0,1,0,0,0,1,5,5.0,86.92,5.8,40.0,25.0
A.J. Lawson,North Texas,Bethune-Cookman,400992701,2017-11-16,True,7,15,3,4,2,5,19,0,1,1,1,1,6,3,17.76,88.28,20.1,107.0,53.3
A.J. Lawson,North Texas,UT Rio Grande Valley,400990596,2017-11-20,True,2,14,6,7,0,3,10,0,4,1,0,3,8,5,21.08,87.64,24.1,47.4,14.3
A.J. Lawson,North Texas,Rogers State,400992550,2017-11-22,True,5,8,7,9,0,2,17,0,0,0,0,3,5,4,11.96,78.56,15.2,142.1,62.5
A.J. Lawson,North Texas,Georgia Tech,400986092,2017-11-24,False,3,10,1,2,0,1,7,0,4,0,0,1,6,1,14.88,67.96,21.9,47.0,30.0
A.J. Lawson,North Texas,Grambling,400992556,2017-11-27,True,5,9,1,2,1,3,12,0,4,0,0,2,1,3,13.88,77.8,17.8,86.5,61.1
A.J. Lawson,North Texas,Oklahoma,400989215,2017-11-30,False,6,14,0,0,2,4,14,0,1,1,0,2,5,4,15.0,69.88,21.5,93.3,50.0
A.J. Lawson,North Texas,Indiana State,400989641,2017-12-06,True,7,13,2,4,2,3,18,0,1,1,0,0,1,2,15.76,76.8,20.5,114.2,61.5
A.J. Lawson,North Texas,McNeese,400988966,2017-12-09,True,3,8,2,3,1,4,9,0,0,1,0,0,3,0,9.32,76.8,12.1,96.6,43.8
A.J. Lawson,North Texas,San Diego,400987000,2017-12-16,False,4,10,6,9,0,2,14,0,0,0,0,1,8,4,13.96,87.44,16.0,100.3,40.0
A.J. Lawson,North Texas,Georgetown,400988536,2017-12-20,False,4,10,1,4,0,3,9,0,4,1,3,2,3,4,15.76,80.96,19.5,57.1,40.0
A.J. Lawson,North Texas,UTEP,400992575,2017-12-28,False,1,4,0,0,0,2,2,0,4,0,0,0,5,2,8.0,69.92,11.4,25.0,25.0
A.J. Lawson,North Texas,UTSA,400992582,2017-12-30,False,6,12,1,2,1,1,14,0,3,0,1,2,4,4,15.88,77.04,20.6,88.2,54.2
A.J. Lawson,North Texas,Charlotte,400992591,2018-01-04,True,3,8,0,2,0,1,6,0,1,1,0,1,0,3,9.88,81.48,12.1,60.7,37.5
A.J. Lawson,North Texas,Old Dominion,400992596,2018-01-06,True,1,6,2,7,0,1,4,0,1,1,0,3,2,2,10.08,70.76,14.2,39.7,16.7
A.J. Lawson,North Texas,Louisiana Tech,400992613,2018-01-18,False,3,6,2,4,0,0,8,0,1,2,1,1,6,4,8.76,81.92,10.7,91.3,50.0
A.J. Lawson,North Texas,Southern Miss,400992619,2018-01-20,False,4,7,0,2,0,1,8,0,2,0,0,2,5,4,9.88,82.0,12.0,81.0,57.1
A.J. Lawson,North Texas,Florida Atlantic,400992628,2018-01-25,True,7,14,3,4,1,1,18,0,6,2,0,3,3,3,21.76,77.8,28.0,82.7,53.6
A.J. Lawson,North Texas,Florida International,400992630,2018-01-27,True,2,7,4,4,0,0,8,0,3,1,0,1,3,1,11.76,85.0,13.8,68.0,28.6
A.J. Lawson,North Texas,Rice,400992644,2018-02-03,True,2,4,2,3,0,0,6,0,1,2,0,1,4,3,6.32,76.2,8.3,94.9,50.0
A.J. Lawson,North Texas,UAB,400992653,2018-02-08,False,6,10,0,0,0,2,12,0,6,0,0,1,6,3,16.0,74.36,21.5,75.0,60.0
A.J. Lawson,North Texas,Middle Tennessee,400992659,2018-02-10,False,3,7,0,0,0,0,6,0,4,2,0,0,6,5,11.0,75.04,14.7,54.5,42.9
A.J. Lawson,North Texas,Marshall,400992670,2018-02-17,True,1,5,0,0,0,0,2,0,0,1,0,2,3,4,5.0,75.84,6.6,40.0,20.0
A.J. Lawson,North Texas,Florida International,400992979,2018-02-22,False,2,9,0,3,0,1,4,0,0,1,1,2,1,4,10.32,71.84,14.4,38.8,22.2
A.J. Lawson,North Texas,Florida Atlantic,400992680,2018-02-24,False,5,15,0,1,2,5,12,0,2,1,1,3,5,1,17.44,89.04,19.6,68.8,40.0
A.J. Lawson,North Texas,UTSA,400992689,2018-03-01,True,5,10,2,3,0,2,12,0,2,0,1,1,5,3,13.32,73.72,18.1,90.1,50.0
A.J. Lawson,North Texas,UTEP,400992698,2018-03-03,True,6,14,4,7,0,1,16,0,1,3,0,0,2,3,18.08,73.12,24.7,88.5,42.9
A.J. Lawson,North Texas,Louisiana Tech,401020708,2018-03-07,True,5,11,1,2,0,0,11,0,2,0,0,1,2,4,13.88,74.48,18.6,79.3,45.5
A.J. Lawson,North Texas,Jacksonville State,401027111,2018-03-21,True,1,4,1,2,0,1,3,0,2,1,0,0,4,2,6.88,74.48,9.2,43.6,25.0
A.J. Lawson,North Texas,San Francisco,401027695,2018-03-26,False,2,3,0,2,0,0,4,0,1,1,1,0,1,3,4.88,82.52,5.9,82.0,66.7
A.J. Lawson,North Texas,San Francisco,401027696,2018-03-28,True,1,2,4,4,0,0,6,0,0,0,1,0,0,2,3.76,78.04,4.8,159.6,50.0
A.J. Lawson,North Texas,San Francisco,401027697,2018-03-30,True,3,5,6,8,0,0,12,2,1,1,0,0,5,3,9.52,77.92,12.2,136.6,60.0
A.J. Mosby,Alcorn State,LSU,400987152,2017-11-10,False,7,13,0,0,1,3,15,0,2,3,0,2,1,2,15.0,77.72,19.3,100.0,57.7
A.J. Mosby,Alcorn State,Northern Iowa,400989560,2017-11-13,False,6,11,0,1,3,6,15,0,1,2,0,0,4,0,12.44,66.4,18.7,120.6,68.2
A.J. Mosby,Alcorn State,Baylor,400989128,2017-11-17,False,2,6,1,1,0,3,5,0,2,0,0,0,5,0,8.44,73.76,11.4,59.2,33.3
A.J. Mosby,Alcorn State,Central Arkansas,400988910,2017-11-19,False,5,9,3,4,1,3,14,0,0,1,0,0,4,2,10.76,86.64,12.4,130.1,61.1
A.J. Mosby,Alcorn State,Yale,400991679,2017-11-22,True,6,9,0,0,2,4,14,0,1,1,0,1,1,5,10.0,89.44,11.2,140.0,77.8
A.J. Mosby,Alcorn State,Concordia College (AL),400992862,2017-11-25,True,4,6,0,0,2,4,10,0,2,1,0,0,7,1,8.0,99.32,8.1,125.0,83.3
A.J. Mosby,Alcorn State,Tulane,400987979,2017-11-29,False,7,13,0,0,5,10,19,0,0,2,1,0,8,2,13.0,79.64,16.3,146.2,73.1
A.J. Mosby,Alcorn State,Rust,400992863,2017-12-01,True,4,10,0,0,1,6,9,0,2,3,0,1,5,1,12.0,84.92,14.1,75.0,45.0
A.J. Mosby,Alcorn State,Iowa State,400989155,2017-12-10,False,4,9,1,1,1,5,10,0,2,2,0,1,4,1,11.44,68.52,16.7,87.4,50.0
A.J. Mosby,Alcorn State,Fisk,400992864,2017-12-12,True,8,12,2,2,1,3,19,0,1,0,0,0,8,1,13.88,79.72,17.4,136.9,70.8
A.J. Mosby,Alcorn State,Blue Mountain College,400992865,2017-12-18,True,9,13,2,3,2,6,22,0,0,2,0,0,2,1,14.32,79.28,18.1,153.6,76.9
A.J. Mosby,Alcorn State,Vanderbilt,400987271,2017-12-22,False,4,11,0,0,3,6,11,0,2,0,0,1,7,1,13.0,69.72,18.6,84.6,50.0
A.J. Mosby,Alcorn State,Prairie View A&M,400992866,2018-01-01,False,3,11,2,2,1,7,9,0,3,1,0,0,3,2,14.88,83.88,17.7,60.5,31.8
A.J. Mosby,Alcorn State,Jackson State,400992868,2018-01-06,True,5,9,5,6,1,3,16,0,2,0,0,1,1,2,13.64,69.24,19.7,117.3,61.1
A.J. Mosby,Alcorn State,Grambling,400992869,2018-01-08,True,3,8,0,0,1,4,7,0,5,0,0,0,2,3,13.0,76.8,16.9,53.8,43.8
A.J. Mosby,Alcorn State,Alabama A&M,400992831,2018-01-20,True,6,14,3,3,1,3,16,0,2,2,0,1,9,0,17.32,80.48,21.5,92.4,46.4
A.J. Mosby,Alcorn State,Southern,400992872,2018-01-27,False,2,8,0,0,2,3,6,0,1,0,0,0,4,1,9.0,70.16,12.8,66.7,37.5
A.J. Mosby,Alcorn State,Mississippi Valley State,400992875,2018-02-10,True,5,9,9,9,3,4,22,0,1,2,1,0,3,0,13.96,84.96,16.4,157.6,72.2
A.J. Mosby,Alcorn State,Arkansas-Pine Bluff,400992876,2018-02-12,True,9,11,0,0,4,5,22,0,4,2,1,0,3,0,15.0,76.4,19.6,146.7,100.0
A.J. Mosby,Alcorn State,Alabama State,400992857,2018-02-19,False,0,4,6,7,0,1,6,0,1,1,0,1,2,0,8.08,33.04,24.5,74.3,0.0
A.J. Mosby,Alcorn State,Prairie View A&M,400992878,2018-03-01,True,7,13,3,5,2,5,19,0,7,1,0,0,5,4,22.2,75.88,29.3,85.6,61.5
A.J. Mosby,Alcorn State,Texas Southern,400992879,2018-03-03,True,5,12,0,0,0,2,10,0,4,4,0,1,4,4,16.0,79.6,20.1,62.5,41.7
A.J. Mosby,Alcorn State,Prairie View A&M,401022714,2018-03-06,False,5,10,2,3,2,5,14,0,3,1,0,0,5,1,14.32,82.8,17.3,97.8,60.0
A.J. Youngman,Eastern Kentucky,Rice,400990872,2017-11-10,False,3,9,0,0,1,6,7,0,0,0,0,0,2,3,9.0,85.36,10.5,77.8,38.9
A.J. Youngman,Eastern Kentucky,Kentucky State,400990885,2017-11-16,True,5,7,0,0,4,6,14,0,0,0,0,0,1,3,7.0,87.88,8.0,200.0,100.0
A.J. Youngman,Eastern Kentucky,Eastern Washington,401001881,2017-11-22,True,1,3,0,0,1,1,3,0,2,0,0,0,2,2,5.0,86.2,5.8,60.0,50.0
A.J. Youngman,Eastern Kentucky,Asbury,400990905,2017-11-25,True,2,5,0,0,2,4,6,0,1,0,0,0,5,1,6.0,94.88,6.3,100.0,60.0
A.J. Youngman,Eastern Kentucky,Western Kentucky,400990911,2017-11-29,False,1,3,0,0,1,3,3,0,1,0,0,0,1,1,4.0,70.32,5.7,75.0,50.0
A.J. Youngman,Eastern Kentucky,Oregon State,400988248,2017-12-05,False,2,4,0,0,2,4,6,0,0,1,0,0,0,3,4.0,68.64,5.8,150.0,75.0
A.J. Youngman,Eastern Kentucky,Norfolk State,400990936,2017-12-18,True,2,4,0,0,2,4,6,0,0,1,0,1,2,4,4.0,74.8,5.3,150.0,75.0
A.J. Youngman,Eastern Kentucky,Marshall,400990943,2017-12-22,False,3,6,0,0,3,5,9,0,0,0,1,0,3,1,6.0,89.4,6.7,150.0,75.0
A.J. Youngman,Eastern Kentucky,Jacksonville State,400990947,2017-12-28,False,0,4,0,0,0,3,0,0,0,2,0,0,0,3,4.0,76.36,5.2,0.0,0.0
A.J. Youngman,Eastern Kentucky,SIU-Edwardsville,400990959,2018-01-04,True,2,3,2,2,2,2,8,0,0,1,0,1,0,1,3.88,82.92,4.7,206.2,100.0
A.J. Youngman,Eastern Kentucky,Eastern Illinois,400990964,2018-01-06,True,1,2,0,0,1,2,3,0,1,0,0,0,1,3,3.0,75.24,4.0,100.0,75.0
