player_name,team,season,h1_min,h1_FGM,h1_FGA,h1_3PM,h1_3PA,h1_FTM,h1_FTA,h1_AST,h1_STL,h1_BLK,h1_ORB,h1_DRB,h1_TO,h2_min,h2_FGM,h2_FGA,h2_3PM,h2_3PA,h2_FTM,h2_FTA,h2_AST,h2_STL,h2_BLK,h2_ORB,h2_DRB,h2_TO
Chris Arcidiacono,Villanova,2023-24,20.0,0,2,0,2,0,0,0,0,0,0,2,1,19.78,0,0,0,0,2,4,3,0,0,0,2,1
Chris Arizin,,2023-24,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
Chris Ashby,Queens,2023-24,20.0,61,151,54,135,7,8,14,9,0,5,8,10,17.47,43,116,39,103,5,5,12,3,0,3,7,7
Chris Austin,Portland,2023-24,20.0,43,108,12,44,13,18,17,8,4,14,23,19,19.7,38,89,19,40,9,13,17,8,1,14,19,17
Chris Bell,Syracuse,2023-24,20.0,74,173,46,113,15,19,13,16,10,1,40,17,19.85,57,124,37,81,15,17,8,2,11,5,29,9
Chris Berry,FTLAUD,2023-24,20.0,2,2,0,0,0,0,0,0,0,0,1,0,14.6,3,7,0,2,0,0,0,0,0,0,0,0
Chris Bramah,Ucmerced,2023-24,20.0,4,11,1,6,2,2,3,0,0,0,3,3,19.67,6,12,3,3,3,3,1,0,0,1,2,2
Chris Bready,Chaminade,2023-24,20.0,0,5,0,5,0,0,2,0,0,0,0,3,14.3,1,3,1,2,2,2,0,0,1,0,3,0
Chris Cain,Cornell,2023-24,20.0,7,19,3,10,2,2,2,2,1,5,4,1,19.57,1,6,0,3,0,0,1,1,3,1,3,2
Chris Chamberlin,,2023-24,1.08,2,4,2,2,4,4,0,0,0,0,2,2,0.0,1,2,0,0,2,2,0,1,0,1,0,1
Chris Chiles,,2023-24,12.57,5,23,3,15,5,10,4,6,1,5,7,6,0.0,12,23,8,17,2,4,4,5,3,3,10,3
Chris Conway,Oakland,2023-24,20.0,67,128,1,6,20,27,17,9,13,20,57,18,19.62,68,125,2,9,36,48,27,8,10,24,39,12
Chris Craig,Texas Southern,2023-24,0.0,8,11,0,0,9,13,14,2,1,8,16,7,14.95,9,19,1,2,15,18,8,11,2,12,27,8
Chris Cross,Hannibal,2023-24,20.0,4,10,3,7,0,0,0,1,0,0,2,0,15.03,5,11,3,6,3,3,0,0,1,0,2,0
Chris Daniels,NC Central,2023-24,0.0,0,0,0,0,0,0,0,0,0,0,0,0,14.93,0,1,0,0,0,0,1,1,0,0,0,0
Chris Dockery,,2023-24,19.02,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1,2,0,0,0,0,2,2,0,1,0,0
Chris Doherty,Northeastern,2023-24,20.0,84,151,6,33,16,27,32,8,11,31,71,46,19.72,77,161,8,32,47,59,32,7,13,33,65,40
Chris Dougherty,Sarah Lawrence,2023-24,20.0,2,3,0,0,0,1,0,0,1,1,4,0,14.65,1,3,1,3,0,0,0,0,1,0,1,1
Chris Drake,Tarleton St,2023-24,20.0,1,2,0,0,0,0,0,0,0,0,1,1,14.5,0,1,0,0,0,0,1,0,0,1,2,2
Chris Edosomwan,,2023-24,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Eelman,Cairn,2023-24,0.0,0,0,0,0,0,0,0,0,0,0,0,1,14.93,1,1,1,1,0,0,0,0,0,0,2,0
Chris Evans,Mississippi Un,2023-24,20.0,1,4,1,3,0,0,1,1,0,1,1,3,17.68,0,6,0,6,0,0,3,1,0,1,1,1
Chris Felix Jr,Prairie View,2023-24,0.0,0,0,0,0,0,0,6,0,0,0,0,0,19.12,0,0,0,0,0,0,3,0,0,0,0,0
Chris Felix Jr.,Prairie View,2023-24,20.0,15,59,1,3,23,24,0,4,3,9,15,4,18.92,29,65,3,5,29,36,0,4,3,7,8,9
Chris Fetuga,,2023-24,6.48,0,0,0,0,0,0,1,0,0,0,1,0,0.0,3,3,1,1,0,0,0,0,0,0,1,0
Chris Fields Jr,Norfolk St,2023-24,20.0,0,0,0,0,0,0,8,0,0,0,0,0,14.65,0,0,0,0,0,0,6,0,0,0,0,0
Chris Fields Jr.,Norfolk St,2023-24,20.0,24,59,4,14,15,26,0,9,3,17,15,14,14.65,29,54,3,9,18,35,0,8,4,19,28,12
Chris Ford,Robert Morris,2023-24,20.0,20,36,0,0,6,20,11,8,2,24,25,12,18.85,19,25,1,1,1,15,13,3,6,15,18,5
Chris Gleaton,American,2023-24,20.0,2,7,1,5,2,3,1,0,0,0,6,4,19.55,1,4,0,1,4,4,1,3,0,1,1,1
Chris Harper,Bakersfield,2023-24,20.0,1,7,1,5,0,0,1,0,0,1,1,6,14.23,1,2,0,0,1,1,0,0,0,1,0,1
Chris Herrera,Cal Maritime,2023-24,20.0,1,3,1,2,0,0,3,0,0,0,1,3,17.45,1,5,1,3,2,2,3,1,0,1,0,2
Chris Hodges,Wisconsin,2023-24,15.0,0,0,0,0,0,0,1,0,0,0,0,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Howell,Saint Mary's,2023-24,20.0,9,26,5,16,0,1,8,6,2,8,19,3,14.55,3,19,0,12,7,9,9,8,3,3,10,8
Chris Johnson,Texas,2023-24,20.0,2,6,0,2,0,0,3,2,0,0,2,5,15.07,4,8,1,3,0,0,0,0,0,2,0,1
Chris Kuzemka,Loyola MD,2023-24,20.0,13,24,9,17,8,8,6,3,0,0,6,10,17.22,6,19,1,11,1,2,7,3,0,2,4,3
Chris Ledlum,St John's,2023-24,20.0,65,142,14,41,24,30,25,21,18,34,73,21,15.97,43,109,8,30,20,32,29,19,14,38,57,20
Chris Lewis,Will Carey,2023-24,20.0,0,1,0,0,0,0,0,0,0,0,1,0,15.7,0,0,0,0,0,0,0,0,0,0,1,1
Chris Loofe,N Kentucky,2023-24,20.0,13,31,1,5,6,11,7,3,16,18,27,19,17.57,16,23,1,3,4,9,4,2,11,8,18,5
Chris Maidoh,Stony Brook,2023-24,20.0,51,95,0,3,15,24,23,16,11,23,75,18,15.97,48,85,0,1,38,69,20,11,21,23,59,13
Chris Manon,Cornell,2023-24,20.0,69,125,10,35,8,13,38,36,9,13,35,29,19.57,62,109,12,29,37,52,45,22,7,15,40,25
Chris Martin,Clark Atl,2023-24,20.0,1,2,0,0,2,2,1,0,0,0,0,1,19.82,3,10,2,4,2,3,1,1,0,0,1,0
Chris Merilus,MRSVL,2023-24,0.0,0,0,0,0,0,0,0,0,0,0,0,0,15.27,1,1,0,0,1,2,1,0,0,0,0,1
Chris Moncrief,St Francis PA,2023-24,20.0,14,35,4,8,6,11,8,9,4,9,10,13,14.67,8,19,0,3,8,14,11,5,2,3,8,11
Chris Moore,Auburn,2023-24,20.0,18,36,3,13,10,12,14,12,5,16,17,11,20.0,14,32,3,10,3,6,10,2,5,12,19,9
Chris Morgan,North Texas,2023-24,20.0,0,2,0,1,0,0,0,0,0,0,0,0,14.52,0,0,0,0,0,0,2,0,0,0,0,0
Chris Mubiru,Dall Christian,2023-24,20.0,21,58,11,35,4,6,5,4,6,5,26,12,14.8,13,42,7,26,6,8,7,10,3,11,19,7
Chris Murphy,Idaho St,2023-24,0.0,0,0,0,0,0,0,0,0,0,0,0,0,14.92,1,4,0,2,0,0,0,1,0,0,0,0
Chris Nix,,2023-24,4.72,22,51,0,0,2,2,12,8,8,27,30,19,0.0,23,36,0,0,6,13,10,4,2,18,15,12
Chris Odom,Keystone,2023-24,20.0,0,1,0,0,0,0,0,0,0,0,0,1,14.67,1,1,0,0,0,0,0,0,0,0,0,1
Chris Orsello,,2023-24,13.28,0,0,0,0,0,0,1,0,0,0,2,0,0.0,0,1,0,0,0,0,1,0,0,0,0,0
Chris Ouko,UMass-Bstn,2023-24,0.0,0,0,0,0,0,0,0,0,0,0,0,0,16.03,1,1,0,0,0,0,0,0,0,0,0,0
Chris Payton Jr,Kent State,2023-24,20.0,0,0,0,0,0,0,14,0,0,0,0,0,16.65,0,0,0,0,0,0,19,0,0,0,0,0
Chris Payton Jr.,Kent State,2023-24,20.0,55,112,5,13,29,42,0,7,9,25,46,19,16.65,39,82,2,6,34,58,0,12,16,28,60,21
Chris Peccon,Saint Vincent,2023-24,20.0,0,1,0,1,0,0,0,0,0,0,0,0,14.55,0,0,0,0,0,0,0,0,0,0,0,0
Chris Peoples,LeMoyne-Owen,2023-24,20.0,3,6,1,1,1,2,0,2,0,1,1,1,14.75,3,4,0,0,0,0,1,1,0,1,0,0
Chris Pryor,Lamar,2023-24,20.0,64,147,35,85,22,28,52,23,2,3,31,23,14.57,56,125,23,63,33,41,59,20,0,6,28,23
Chris Richardson,,2023-24,6.0,0,1,0,1,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,2,0,0,0,0,0
Chris Roth,,2023-24,16.0,0,1,0,1,0,0,0,0,0,0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1
Chris Rubayo,Lafayette,2023-24,20.0,32,67,2,6,10,13,14,6,18,16,23,16,17.08,25,53,2,4,16,18,7,7,12,15,29,10
Chris Spann,Clarks Summit,2023-24,0.0,0,0,0,0,0,0,0,0,0,0,0,0,14.93,0,1,0,1,0,0,0,0,0,0,0,0
Chris Spears Jr,,2023-24,11.38,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Spears Jr.,,2023-24,0.0,0,2,0,0,0,0,0,0,1,0,0,1,15.07,0,1,0,1,0,0,0,0,0,0,1,0
Chris Stokel,Molloy,2023-24,20.0,0,2,0,0,0,0,1,0,0,0,2,3,14.57,0,1,0,1,0,0,1,0,0,0,0,2
Chris Terrell,Delta St,2023-24,20.0,1,4,0,2,1,2,0,2,1,0,1,1,16.93,5,8,0,2,2,2,2,1,1,2,3,0
Chris Ubochi,John Jay Col,2023-24,0.0,0,0,0,0,0,0,0,0,0,0,0,0,14.88,2,3,0,0,0,2,1,1,1,1,1,0
Chris Walker,Binghamton,2023-24,20.0,28,88,13,51,9,14,11,8,1,5,43,13,19.78,24,71,14,44,13,16,3,9,4,5,29,13
Chris Ward,,2023-24,2.48,1,3,0,0,0,2,0,0,2,1,6,2,0.0,0,1,0,0,0,0,0,1,0,0,2,0
Chris Williams,Cleary U,2023-24,15.0,4,5,0,0,2,2,0,3,0,0,3,4,19.7,3,5,1,1,2,2,1,2,1,0,2,2
Chris Wisemen,,2023-24,7.67,0,1,0,0,0,0,1,1,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Woods,,2023-24,18.05,0,0,0,0,0,0,1,0,0,0,2,4,0.0,2,2,1,1,0,1,0,0,0,0,0,1
Chris Youngblood,South Florida,2023-24,20.0,75,174,41,91,49,60,40,11,8,15,28,20,14.47,82,169,28,74,60,72,29,8,11,13,24,23
Chris Zaveckas,SUNY-Maritime,2023-24,20.0,0,2,0,2,0,0,0,0,0,0,0,0,14.23,0,4,0,4,0,0,1,0,0,0,1,0
Chrishawn Christmas,North American,2023-24,20.0,35,73,5,19,8,14,16,25,9,17,46,26,14.75,29,73,3,15,23,38,9,9,8,20,45,14
Chrishon Dixon,Mont Tech,2023-24,20.0,2,3,0,0,0,0,0,1,0,0,1,0,14.32,0,1,0,0,0,0,1,0,0,0,1,1
Christ Essandoko,Saint Joseph's,2023-24,20.0,44,75,13,25,27,38,19,8,13,21,60,35,19.87,26,65,1,13,21,36,19,4,13,19,42,16
Christendom,,2023-24,0.0,0,0,0,0,0,0,0,0,0,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0,1,0
Christian Adams,,2023-24,5.68,0,4,0,3,0,0,0,0,1,1,0,2,0.0,1,4,0,2,0,0,0,0,0,1,2,0
Christian Allen,Tarleton St,2023-24,20.0,0,1,0,1,0,0,0,0,0,0,1,0,14.5,0,0,0,0,0,0,0,0,0,0,0,0
Christian Beeke,Wiley,2023-24,20.0,0,2,0,1,0,0,1,1,1,1,1,1,14.47,0,1,0,0,1,2,0,0,0,0,2,0
Christian Brown,,2023-24,0.23,55,132,32,74,49,63,7,15,3,11,28,24,0.0,47,103,11,44,41,49,12,14,5,23,25,17
Christian Bryant,Tarleton St,2023-24,20.0,1,2,0,0,0,0,0,0,1,0,0,0,14.47,1,2,1,1,0,0,0,0,1,0,0,0
Christian Bullock,Bluefield U,2023-24,20.0,3,7,2,2,0,0,0,1,0,0,0,1,14.73,2,3,1,2,0,0,0,0,0,0,0,0
Christian Caldwell,Schreiner,2023-24,20.0,0,3,0,2,0,2,1,0,0,1,0,1,14.47,0,0,0,0,0,0,0,0,0,1,0,0
Christian Carter,Bellevue Univ,2023-24,20.0,0,1,0,1,0,0,0,0,0,0,2,1,17.17,1,2,1,2,2,2,0,1,0,0,2,0
Christian Coleman,UAB,2023-24,15.0,53,104,0,0,32,51,8,12,14,24,56,21,19.85,49,85,0,0,21,35,9,5,13,31,40,18
Christian Cook,New Mexico St,2023-24,20.0,57,151,29,84,13,15,12,14,7,5,39,10,14.65,64,144,30,80,42,51,22,8,3,3,34,12
Christian Davis,Bradley,2023-24,15.0,37,99,20,66,14,15,19,15,9,16,58,13,19.85,43,101,19,63,19,21,6,21,3,17,51,11
Christian Dejean,FTLAUD,2023-24,20.0,1,4,0,2,0,0,0,0,0,0,0,1,14.6,0,2,0,2,0,0,1,0,0,0,1,1
Christian Drummond,Colorado Coll,2023-24,20.0,0,2,0,1,0,0,0,0,0,0,0,0,14.53,0,0,0,0,0,0,0,0,0,0,0,2
Christian Fermin,VCU,2023-24,20.0,37,69,0,0,21,29,12,5,32,36,48,23,19.82,31,54,0,0,25,40,8,3,22,35,30,13
Christian Finney,Fisher,2023-24,20.0,3,9,0,0,1,2,2,0,1,0,6,0,14.9,0,5,0,0,2,2,2,1,0,2,1,1
Christian Fussell,UT Martin,2023-24,20.0,4,14,1,3,2,2,1,3,1,7,12,6,14.63,2,6,0,2,7,8,1,4,2,3,10,1
Christian Garcia,Kean,2023-24,20.0,1,4,0,0,0,0,1,0,1,1,2,1,19.75,1,2,1,2,0,0,0,0,0,0,0,0
Christian Hammond,Santa Clara,2023-24,20.0,8,24,0,8,6,7,8,4,0,1,23,7,19.8,8,19,2,5,3,4,9,1,0,2,6,5
Christian Howard,Presbyterian,2023-24,20.0,5,7,0,0,1,2,1,0,0,0,2,1,14.57,2,3,0,0,0,0,1,0,0,1,1,0
Christian Ings,Norfolk St,2023-24,20.0,36,90,7,24,24,32,27,11,3,8,26,20,14.65,45,80,8,18,18,26,27,11,1,6,19,16
Christian May,Towson,2023-24,20.0,59,165,30,90,16,22,19,9,4,15,47,24,14.77,61,147,27,83,28,50,14,5,4,20,48,30
Christian Monroe,Erskine,2023-24,20.0,1,6,0,4,0,0,1,1,1,0,4,1,14.33,0,6,0,0,0,1,0,0,0,0,1,0
Christian Moore,New Hampshire,2023-24,20.0,46,112,20,60,8,12,26,11,0,8,29,20,19.85,35,89,14,45,7,8,12,7,2,14,27,20
Christian Oliver,Morgan St,2023-24,20.0,32,68,4,13,7,8,5,4,7,15,37,20,14.42,21,43,5,9,7,10,7,5,6,5,27,7
Christian Perkins,Mary Baldwin,2023-24,0.0,0,0,0,0,0,0,0,0,0,0,0,0,14.72,0,2,0,1,0,0,1,1,0,0,0,0
Christian Pichon Jr,Dillard,2023-24,20.0,0,0,0,0,0,0,1,0,0,0,0,0,14.2,0,0,0,0,0,0,0,0,0,0,0,0
Christian Pichon Jr.,Dillard,2023-24,20.0,1,1,0,0,0,0,0,0,0,0,2,3,14.2,0,0,0,0,0,0,0,0,0,0,1,0
Christian Ray,Delaware,2023-24,20.0,56,110,3,14,21,28,39,12,9,35,90,14,17.6,64,95,1,7,34,55,36,14,9,52,110,24
Christian Reeves,Duke,2023-24,0.0,1,1,0,0,1,2,0,0,1,0,3,0,14.88,1,1,0,0,0,0,0,0,0,0,1,1
Christian Rich,Harvard,2023-24,0.0,1,3,0,1,0,0,0,1,0,0,0,0,20.0,0,1,0,1,0,0,0,0,0,0,1,0
Christian Rivera,Cairn,2023-24,20.0,1,2,0,0,0,0,0,0,0,0,0,1,14.65,0,1,0,0,0,0,0,0,0,0,0,3
Christian Rodgers,Coast Guard,2023-24,0.0,0,0,0,0,0,0,0,0,0,0,0,0,14.95,1,1,1,1,0,0,1,1,0,0,0,0
Christian Rosa Rivera,John Jay Col,2023-24,20.0,1,1,0,0,0,0,0,0,0,0,1,0,14.68,0,0,0,0,0,0,0,0,0,0,0,0
Christian Rose,NW Nzarene,2023-24,20.0,0,0,0,0,2,2,0,0,0,1,2,1,14.63,3,3,0,0,2,2,0,0,0,0,1,0
Christian Shumate,McNeese,2023-24,20.0,86,163,7,25,33,72,16,13,11,62,100,26,19.82,68,116,2,12,38,81,11,16,32,59,88,18
Christian Spalding,AVILA,2023-24,0.0,0,0,0,0,1,2,0,0,0,0,0,0,14.98,1,5,1,1,2,3,0,0,0,0,0,1
Christian Taylor,ANTELOPE,2023-24,20.0,4,5,0,0,0,0,2,0,0,1,3,2,17.78,4,8,0,1,2,4,3,0,0,5,2,1
Christian Tomasco,Hofstra,2023-24,20.0,0,0,0,0,0,0,1,1,0,1,0,0,19.72,0,1,0,0,0,0,0,0,0,0,1,0
Christian Tucker,UTSA,2023-24,18.48,48,126,15,54,29,36,85,22,5,6,43,25,19.73,49,111,15,42,90,101,77,14,5,6,32,38
Christian Turner,,2023-24,1.3,45,92,2,10,22,38,20,14,7,27,57,23,0.0,35,66,2,6,20,30,15,18,4,23,32,15
Christian Villegas,Texas A&M-CC,2023-24,0.0,0,4,0,1,1,2,4,1,0,0,1,2,14.92,2,7,0,4,0,1,6,1,0,0,8,1
Christian Watson,Miami,2023-24,20.0,7,22,2,10,4,6,9,3,0,1,17,4,14.87,10,24,2,10,9,14,6,1,0,4,11,2
Christian Wells,LeMoyne-Owen,2023-24,20.0,5,9,1,2,3,7,2,2,1,3,2,1,14.75,2,5,0,0,2,2,0,0,1,2,1,2
Christian Williams,,2023-24,6.53,1,6,0,4,0,1,1,3,0,1,2,2,0.0,1,4,0,2,2,2,1,0,0,1,2,0
Christian Winborne,Saint Joseph's,2023-24,20.0,6,7,1,2,0,1,3,1,0,1,5,2,17.08,0,3,0,2,0,0,2,0,0,0,2,2
Christian Wise,San Jos̩ St,2023-24,0.0,2,10,0,1,1,4,1,1,6,6,10,4,14.83,5,12,0,0,1,2,1,2,1,9,13,0
Christian Wright,Linfield,2023-24,20.0,16,50,7,28,9,11,11,7,1,1,20,12,14.45,12,35,4,17,8,11,14,8,0,0,10,7
Christian Zamora,Northwest,2023-24,20.0,0,4,0,3,0,0,0,0,0,0,0,0,14.62,1,2,0,1,0,0,2,0,0,0,1,1
Christion Johnson,Gwynedd-Mercy,2023-24,20.0,1,3,0,0,0,0,0,0,0,0,1,1,14.72,3,5,0,0,1,2,0,0,0,1,0,2
Christoph Tilly,Santa Clara,2023-24,20.0,44,89,1,6,22,28,26,11,13,25,41,28,19.8,62,104,3,7,31,47,26,7,6,24,39,19
Christopher Biekeu,,2023-24,9.7,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
Christopher Hood,Rust,2023-24,20.0,1,5,0,0,2,2,2,0,0,0,0,0,14.6,0,3,0,0,1,2,0,1,0,0,4,1
Christopher Killings,Penn Allegheny,2023-24,20.0,0,2,0,1,2,2,4,0,0,1,1,2,14.8,2,5,1,2,0,0,0,1,0,0,0,2
Christopher Mantis,Oakland City,2023-24,20.0,26,83,24,75,1,1,14,4,3,2,30,5,14.43,28,80,19,61,3,6,5,5,2,1,30,4
Christopher Matt,,2023-24,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Christopher Smith,,2023-24,1.25,2,3,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Christopher Volo,Augustine,2023-24,20.0,0,1,0,0,0,0,0,0,0,0,0,0,14.27,0,0,0,0,0,0,0,0,0,0,0,0
Christopher Wright,Elizabeth,2023-24,20.0,2,4,0,1,0,0,1,2,0,1,0,1,17.52,0,2,0,2,4,4,1,2,0,0,0,1
Christyon Eugene,Troy,2023-24,20.0,76,164,31,76,53,63,49,19,4,15,53,33,14.6,73,152,30,67,48,56,51,17,1,11,57,37
Chuck Bailey III,Evansville,2023-24,20.0,46,125,8,24,27,34,15,3,0,6,34,22,19.75,53,118,11,30,34,39,12,6,2,10,40,23
Chuck Harris,SMU,2023-24,20.0,76,181,34,89,24,28,52,14,3,10,42,29,17.55,75,166,32,75,25,32,55,15,3,16,34,32
Chuck O'Bannon Jr,TCU,2023-24,0.0,0,0,0,0,0,0,15,0,0,0,0,0,14.93,0,0,0,0,0,0,3,0,0,0,0,0
Chuck O'Bannon Jr.,TCU,2023-24,20.0,28,62,13,30,19,27,3,10,5,15,28,6,14.78,22,57,8,26,14,15,2,1,8,12,20,2
Chucky Hepburn,Wisconsin,2023-24,20.0,46,121,13,51,21,30,69,36,1,9,59,25,14.2,65,138,21,60,35,46,67,38,2,11,34,19
Chukwuebuka Nwafor,Morehouse,2023-24,20.0,1,2,0,0,0,0,0,0,0,1,0,0,19.72,0,0,0,0,0,2,0,0,0,0,0,0
Churchill Abass,DePaul,2023-24,20.0,21,42,0,1,8,12,3,10,13,11,39,18,19.62,19,32,0,0,9,21,3,8,13,15,28,13
Cian Medley,Saint Louis,2023-24,0.0,27,69,11,26,12,16,60,18,1,6,41,32,18.35,17,56,4,14,23,28,67,12,1,3,34,35
Cincinnati,,2023-24,0.0,0,0,0,0,0,0,0,0,0,43,22,12,0.0,0,0,0,0,0,0,0,0,0,62,19,10
Ciro Baeza,Menlo Coll,2023-24,20.0,0,1,0,1,0,0,0,0,0,0,0,0,14.83,0,1,0,1,0,0,1,0,0,0,0,0
Cj Hall,SW Asm of God,2023-24,20.0,5,9,2,3,0,0,2,1,1,0,1,3,17.55,0,5,0,1,0,0,2,0,1,1,2,0
Cj Kelly,SW Asm of God,2023-24,20.0,3,4,0,0,0,0,1,0,0,0,3,2,17.55,2,2,0,0,0,1,0,0,1,0,3,0
Clarence Cummings III,Green Bay,2023-24,20.0,22,72,7,35,6,8,21,9,0,11,29,26,19.73,21,60,3,25,25,36,23,6,4,11,27,12
Clarence Dade,Delaware St,2023-24,20.0,0,0,0,0,0,0,1,0,0,0,1,0,14.63,1,3,0,0,0,0,1,0,0,0,0,1
Clarence Daniels,New Hampshire,2023-24,20.0,103,225,35,83,47,61,5,19,7,21,99,43,19.85,99,220,16,59,76,92,7,21,9,24,141,32
Clarence Jackson,New Mexico St,2023-24,20.0,11,34,5,20,6,8,2,5,1,4,20,6,14.65,11,25,3,9,13,14,3,6,1,9,11,6
Clarence Rupert,Kentucky St,2023-24,20.0,54,97,2,11,15,25,15,12,17,29,71,24,14.65,40,70,3,6,15,27,18,6,7,18,58,14
Clark Atlanta,,2023-24,0.0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0
Clark Castleberry,Merch Marn,2023-24,20.0,2,4,2,2,0,0,0,2,0,1,1,0,19.77,2,3,0,0,1,1,0,0,0,0,0,1
Clark Slajchert,John Jay Col,2023-24,20.0,73,133,25,53,12,17,29,12,1,6,31,25,14.68,66,145,28,69,26,30,30,12,1,8,15,19
Clarks Summit,,2023-24,0.0,0,0,0,0,0,0,0,0,0,3,2,1,0.0,0,0,0,0,0,0,0,0,0,5,0,0
Claudell Harris Jr,Boston College,2023-24,20.0,0,0,0,0,0,0,37,0,0,0,0,0,14.73,0,0,0,0,0,0,25,0,0,0,0,0
Claudell Harris Jr.,Boston College,2023-24,20.0,73,194,39,106,23,31,5,10,1,5,63,24,14.73,88,210,42,120,27,40,4,19,1,5,53,16
Clay Butler,Lincoln MO,2023-24,20.0,0,1,0,1,0,0,0,0,0,0,0,0,14.75,0,0,0,0,0,0,0,1,0,0,0,2
Clay McCorkle,,2023-24,2.03,0,2,0,2,0,0,0,0,0,0,1,0,0.0,0,2,0,2,0,0,2,1,0,0,0,0
Clayton Judd,,2023-24,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
Clayton Robinson,Pfeiffer,2023-24,20.0,3,9,2,4,0,0,0,0,0,1,1,3,14.78,0,4,0,2,0,0,0,0,0,1,3,3
Clayton Southwick,North American,2023-24,20.0,27,67,1,15,5,13,8,7,1,16,27,14,14.75,15,31,0,3,4,16,4,6,3,4,16,11
Clayton Winter,Asbury,2023-24,20.0,0,1,0,0,2,4,0,0,0,1,1,2,14.63,1,1,0,0,1,1,2,0,0,0,2,1
Cleary University,,2023-24,0.0,0,0,0,0,0,0,0,0,0,3,1,1,0.0,0,0,0,0,0,0,0,0,0,4,0,3
Clemson,,2023-24,0.0,0,0,0,0,0,0,0,0,0,27,28,4,0.0,0,0,0,0,0,0,0,0,0,30,28,11
Cleveland Bedgood,Valley City,2023-24,20.0,1,3,0,0,0,0,1,1,0,0,0,2,14.48,2,7,0,4,2,2,0,0,0,1,1,1
Cleveland State,,2023-24,0.0,0,0,0,0,0,0,0,0,0,34,26,11,0.0,0,0,0,0,0,0,0,0,0,51,24,4
Cli'Ron Hornbeak,Kent State,2023-24,20.0,24,54,0,0,7,10,4,5,12,21,37,18,16.65,29,42,0,0,6,12,1,6,11,16,25,3
Cliff Cofield,SW Minn State,2023-24,20.0,1,5,0,1,0,0,2,0,0,0,3,0,14.48,1,1,0,0,0,0,1,0,0,0,2,1
Cliff Davis,N'Western St,2023-24,20.0,68,162,45,112,18,20,27,18,1,10,49,22,14.6,64,172,40,108,27,34,23,8,1,15,30,18
Clifford Omoruyi,Rutgers,2023-24,20.0,68,129,1,3,25,45,9,12,39,39,80,34,19.37,58,119,0,2,45,67,5,6,50,41,97,9
Clifton Goode,Norfolk St,2023-24,0.0,0,3,0,0,0,0,0,0,0,1,1,0,14.92,3,4,0,0,2,2,0,1,0,0,1,1
Climente Riddick,Apprentice,2023-24,20.0,0,1,0,1,0,0,0,0,0,0,0,0,14.6,0,1,0,1,1,3,0,0,0,0,3,1
Coast Guard,,2023-24,0.0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,0,0,0,0,0,0,0,2,0,0
Coastal Carolina,,2023-24,0.0,0,0,0,0,0,0,0,0,0,59,32,8,0.0,0,0,0,0,0,0,0,0,0,73,21,2
Coastal Georgia,,2023-24,0.0,0,0,0,0,0,0,0,0,0,3,4,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
Cobe Penny,,2023-24,1.62,4,6,3,3,1,1,0,0,0,0,0,4,0.0,4,11,1,4,0,0,1,1,0,0,0,0
Cobe Williams,Tulsa,2023-24,20.0,58,164,30,89,35,44,59,23,3,8,50,39,17.3,68,153,26,74,49,66,49,39,4,9,34,46
Cobey Harraway,NC Central,2023-24,20.0,3,16,3,12,3,4,3,1,3,1,13,4,14.63,3,15,1,8,2,7,6,2,2,3,8,4
Cobie Barnes,Indiana St,2023-24,20.0,1,7,0,2,2,2,0,1,0,0,4,0,14.78,2,6,0,1,0,0,0,0,0,1,0,0
Cobie Montgomery,Southern Miss,2023-24,20.0,39,102,21,62,12,18,5,6,1,17,24,11,15.7,33,81,18,50,11,15,11,5,2,13,25,10
Coby Sajuan,,2023-24,18.13,0,1,0,1,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Coco Rose,McMurry,2023-24,20.0,1,2,0,0,0,2,3,2,0,0,1,1,14.63,1,6,0,0,0,0,0,0,0,0,3,2
Cody Baer,Eureka,2023-24,20.0,4,12,0,1,4,4,0,0,1,0,7,2,14.58,9,11,0,1,1,1,1,2,0,3,4,0
