player_name,team,opponent,game_id,date,is_home,fgm,fga,ftm,fta,tpm,tpa,pts,ast,tov,stl,blk,oreb,dreb,pf,possessions,team_possessions,usg_proxy,ortg_proxy,efg_pct
A.J. Caldwell,Chattanooga,VMI,401088772,2018-12-09,True,1,5,0,0,0,3,2,0,1,1,0,1,5,2,6.0,73.6,8.2,33.3,20.0
A.J. Caldwell,Chattanooga,Georgia State,401088104,2018-12-12,False,4,9,0,0,3,5,11,0,3,0,0,2,2,1,12.0,90.16,13.3,91.7,61.1
A.J. Caldwell,Chattanooga,Ole Miss,401083092,2018-12-16,False,2,3,0,0,2,3,6,0,0,0,0,0,0,1,3.0,84.4,3.6,200.0,100.0
A.J. Caldwell,Chattanooga,UT Martin,401088773,2018-12-18,False,4,6,0,0,2,4,10,0,1,0,1,0,1,2,7.0,75.32,9.3,142.9,83.3
A.J. Caldwell,Chattanooga,Bryan,401088774,2018-12-21,True,1,3,1,1,1,3,4,0,0,2,0,0,0,2,3.44,72.52,4.7,116.3,50.0
A.J. Caldwell,Chattanooga,East Tennessee State,401088777,2019-01-05,False,0,3,0,0,0,1,0,0,1,0,0,0,0,1,4.0,80.36,5.0,0.0,0.0
A.J. Caldwell,Chattanooga,Western Carolina,401088783,2019-01-31,True,2,3,0,0,1,2,5,0,0,1,0,1,2,5,3.0,79.44,3.8,166.7,83.3
A.J. Caldwell,Chattanooga,East Tennessee State,401088784,2019-02-02,True,2,5,0,0,2,4,6,0,2,0,0,1,2,0,7.0,62.96,11.1,85.7,60.0
A.J. Caldwell,Chattanooga,VMI,401088785,2019-02-07,False,1,4,0,0,1,3,3,0,1,0,0,1,3,1,5.0,75.4,6.6,60.0,37.5
A.J. Caldwell,Chattanooga,Samford,401088787,2019-02-16,False,0,2,0,0,0,2,0,0,1,0,0,0,4,2,3.0,93.28,3.2,0.0,0.0
A.J. Caldwell,Chattanooga,The Citadel,401088788,2019-02-21,False,2,7,0,0,2,7,6,0,0,1,1,0,2,0,7.0,72.52,9.7,85.7,42.9
A.J. Caldwell,Chattanooga,Mercer,401088789,2019-02-23,False,3,7,0,0,3,5,9,0,1,0,0,0,2,2,8.0,65.28,12.3,112.5,64.3
A.J. Caldwell,Chattanooga,Furman,401088791,2019-03-02,True,2,3,0,0,1,1,5,0,0,0,0,0,2,0,3.0,72.52,4.1,166.7,83.3
A.J. Frye,NC Wesleyan,High Point,401088261,2018-12-17,False,8,10,5,7,2,2,23,0,2,1,0,0,6,4,15.08,87.36,17.3,152.5,90.0
A.J. Hicks,Morehead State,Kentucky Christian,401090140,2018-11-06,True,4,7,0,0,2,4,10,0,0,2,0,0,1,0,7.0,99.4,7.0,142.9,71.4
A.J. Hicks,Morehead State,UConn,401084613,2018-11-08,False,0,11,2,3,0,7,2,0,6,0,1,0,1,2,18.32,85.6,21.4,10.9,0.0
A.J. Hicks,Morehead State,Syracuse,401082782,2018-11-10,False,2,8,4,8,0,3,8,0,3,2,1,0,2,1,14.52,87.28,16.6,55.1,25.0
A.J. Hicks,Morehead State,UMKC,401086087,2018-11-16,False,8,14,9,15,3,5,28,0,2,2,0,1,2,3,22.6,88.76,25.5,123.9,67.9
A.J. Hicks,Morehead State,Green Bay,401099946,2018-11-17,False,3,9,2,4,2,5,10,0,3,2,0,0,2,4,13.76,85.8,16.0,72.7,44.4
A.J. Hicks,Morehead State,Lipscomb,401086730,2018-11-25,True,4,11,4,4,1,3,13,0,3,1,0,2,2,4,15.76,83.52,18.9,82.5,40.9
A.J. Hicks,Morehead State,Northern Kentucky,401089933,2018-11-27,True,4,11,9,12,3,4,20,0,2,9,0,1,1,1,18.28,80.08,22.8,109.4,50.0
A.J. Hicks,Morehead State,Chillicothe,401097250,2018-11-30,True,6,9,0,2,1,2,13,0,1,2,0,0,1,3,10.88,84.36,12.9,119.5,72.2
A.J. Hicks,Morehead State,Marshall,401088185,2018-12-10,False,2,6,1,2,0,1,5,0,7,1,0,0,4,2,13.88,88.88,15.6,36.0,33.3
A.J. Hicks,Morehead State,Samford,401088799,2018-12-13,False,4,10,3,4,0,3,11,0,2,1,0,0,3,5,13.76,93.6,14.7,79.9,40.0
A.J. Hicks,Morehead State,Wright State,401089952,2018-12-18,False,5,10,1,2,2,4,13,0,4,3,0,0,2,3,14.88,74.84,19.9,87.4,60.0
A.J. Hicks,Morehead State,IUPUI,401089895,2018-12-21,True,2,9,5,8,0,3,9,0,4,1,0,0,8,2,16.52,82.92,19.9,54.5,22.2
A.J. Hicks,Morehead State,Missouri,401083052,2018-12-29,False,5,13,7,11,1,5,18,0,3,0,1,0,3,3,20.84,74.44,28.0,86.4,42.3
A.J. Hicks,Morehead State,Murray State,401090141,2019-01-03,False,3,12,4,6,1,5,11,0,3,3,0,2,1,3,17.64,78.8,22.4,62.4,29.2
A.J. Hicks,Morehead State,Austin Peay,401089512,2019-01-05,False,3,11,4,7,0,3,10,0,2,1,0,0,3,1,16.08,82.56,19.5,62.2,27.3
A.J. Hicks,Morehead State,Tennessee State,401090142,2019-01-12,False,1,5,8,12,0,0,10,0,4,3,0,0,0,4,14.28,80.08,17.8,70.0,20.0
A.J. Hicks,Morehead State,SE Missouri St,401090143,2019-01-17,True,3,7,3,4,0,3,9,0,4,1,1,0,1,1,12.76,71.36,17.9,70.5,42.9
A.J. Hicks,Morehead State,UT Martin,401090144,2019-01-19,True,3,7,1,4,0,2,7,0,2,2,0,1,2,0,10.76,71.8,15.0,65.1,42.9
A.J. Hicks,Morehead State,Tennessee Tech,401090145,2019-01-24,True,1,6,5,8,1,2,8,0,5,0,0,0,1,1,14.52,73.56,19.7,55.1,25.0
A.J. Hicks,Morehead State,Jacksonville State,401090132,2019-01-26,True,6,17,7,7,3,8,22,0,2,2,0,2,4,1,22.08,73.84,29.9,99.6,44.1
A.J. Hicks,Morehead State,SIU-Edwardsville,401090146,2019-01-31,False,2,4,1,2,2,2,7,0,2,1,0,0,0,4,6.88,75.88,9.1,101.7,75.0
A.J. Hicks,Morehead State,Eastern Illinois,401090104,2019-02-02,False,2,6,2,2,0,1,6,0,6,1,0,0,2,1,12.88,84.8,15.2,46.6,33.3
A.J. Hicks,Morehead State,Tennessee State,401090147,2019-02-07,True,8,20,9,14,4,7,29,0,2,3,0,2,2,1,28.16,88.44,31.8,103.0,50.0
A.J. Hicks,Morehead State,Belmont,401090085,2019-02-09,True,9,13,0,1,4,6,22,0,3,2,2,1,1,3,16.44,81.96,20.1,133.8,84.6
A.J. Hicks,Morehead State,Eastern Kentucky,401090121,2019-02-14,True,0,7,8,10,0,1,8,0,9,1,2,0,1,2,20.4,85.2,23.9,39.2,0.0
A.J. Hicks,Morehead State,Austin Peay,401089544,2019-02-16,True,2,8,5,7,0,2,9,0,2,1,3,0,5,0,13.08,72.68,18.0,68.8,25.0
A.J. Hicks,Morehead State,Tennessee Tech,401090148,2019-02-23,False,1,6,3,4,0,2,5,0,1,1,0,0,5,0,8.76,68.48,12.8,57.1,16.7
A.J. Hicks,Morehead State,Murray State,401090149,2019-02-28,True,3,10,6,9,1,4,13,5,2,3,0,1,3,2,15.96,87.12,18.3,97.1,35.0
A.J. Hicks,Morehead State,Eastern Kentucky,401090125,2019-03-02,False,7,13,4,6,3,6,21,0,3,0,0,1,2,2,18.64,77.92,23.9,112.7,65.4
A.J. Hicks,Morehead State,SIU-Edwardsville,401121719,2019-03-06,True,2,9,0,4,0,4,4,0,0,6,0,0,3,3,10.76,72.04,14.9,37.2,22.2
A.J. Hicks,Morehead State,Austin Peay,401121717,2019-03-07,False,2,9,9,13,0,2,13,0,4,0,1,2,4,4,18.72,72.68,25.8,69.4,22.2
A.J. John,CSU Fullerton,UC Davis,401087246,2019-02-21,True,1,3,0,2,1,2,3,0,0,1,0,2,2,1,3.88,78.04,5.0,77.3,50.0
A.J. John,CSU Fullerton,UC Davis,401087248,2019-03-02,False,1,4,0,0,0,2,2,0,0,0,1,0,2,0,4.0,79.16,5.1,50.0,25.0
A.J. Lawson,South Carolina,South Carolina Upstate,401083021,2018-11-06,True,2,10,5,8,0,3,9,0,5,1,0,0,2,2,18.52,93.28,19.9,48.6,20.0
A.J. Lawson,South Carolina,Stony Brook,401083022,2018-11-09,True,8,17,4,7,3,8,23,0,2,3,0,0,2,1,22.08,83.44,26.5,104.2,55.9
A.J. Lawson,South Carolina,Norfolk State,401083023,2018-11-13,True,6,13,3,6,3,7,18,0,5,1,1,0,6,2,20.64,77.24,26.7,87.2,57.7
A.J. Lawson,South Carolina,Providence,401083024,2018-11-17,False,4,12,1,4,1,6,10,0,4,1,0,0,4,4,17.76,79.16,22.4,56.3,37.5
A.J. Lawson,South Carolina,George Washington,401096970,2018-11-18,True,7,9,3,7,2,3,19,5,3,0,0,2,7,3,15.08,91.04,16.6,142.6,88.9
A.J. Lawson,South Carolina,Wofford,401083025,2018-11-26,True,0,5,0,0,0,3,0,0,3,0,0,0,2,4,8.0,83.24,9.6,0.0,0.0
A.J. Lawson,South Carolina,Coastal Carolina,401083026,2018-11-30,True,6,10,11,15,2,5,25,0,4,3,0,2,4,2,20.6,88.52,23.3,121.4,70.0
A.J. Lawson,South Carolina,Wyoming,401083027,2018-12-05,False,5,16,3,3,2,9,15,0,6,1,1,2,7,2,23.32,90.8,25.7,64.3,37.5
A.J. Lawson,South Carolina,Virginia,401082768,2018-12-19,True,1,5,4,4,1,3,7,3,3,2,0,2,3,1,9.76,72.72,13.4,87.1,30.0
A.J. Lawson,South Carolina,Clemson,401082650,2018-12-22,True,2,14,2,4,2,4,8,4,1,2,0,3,4,0,16.76,88.32,19.0,59.7,21.4
A.J. Lawson,South Carolina,North Greenville,401083028,2018-12-31,True,8,13,3,4,3,7,22,0,2,3,1,1,4,1,16.76,84.32,19.9,131.3,73.1
A.J. Lawson,South Carolina,Florida,401083029,2019-01-05,False,2,8,1,1,1,4,6,0,0,0,0,0,1,4,8.44,83.0,10.2,71.1,31.2
A.J. Lawson,South Carolina,Mississippi State,401083030,2019-01-08,True,3,11,0,0,0,4,6,3,2,1,0,0,3,1,13.0,100.48,12.9,57.7,27.3
A.J. Lawson,South Carolina,Missouri,401111308,2019-01-13,True,4,10,1,1,2,6,11,0,0,2,0,0,2,3,10.44,79.4,13.1,105.4,50.0
A.J. Lawson,South Carolina,Vanderbilt,401082932,2019-01-16,False,11,21,11,12,2,7,35,0,2,2,0,2,1,2,28.28,113.88,24.8,123.8,57.1
A.J. Lawson,South Carolina,LSU,401083032,2019-01-19,False,7,15,2,4,2,7,18,0,2,0,0,0,5,0,18.76,86.16,21.8,95.9,53.3
A.J. Lawson,South Carolina,Auburn,401083033,2019-01-22,True,2,9,2,2,1,6,7,0,2,0,1,1,2,5,11.88,84.68,14.0,58.9,27.8
A.J. Lawson,South Carolina,Oklahoma State,401083034,2019-01-26,False,4,11,2,2,2,5,12,0,4,1,0,0,4,2,15.88,79.96,19.9,75.6,45.5
A.J. Lawson,South Carolina,Tennessee,401082987,2019-01-29,True,4,13,0,2,1,5,9,1,2,0,0,1,4,3,15.88,83.76,19.0,59.8,34.6
A.J. Lawson,South Carolina,Georgia,401083035,2019-02-02,False,7,13,3,4,2,2,19,0,1,0,0,1,6,3,15.76,78.04,20.2,120.6,61.5
A.J. Lawson,South Carolina,Kentucky,401083036,2019-02-05,False,6,14,0,0,0,2,12,1,3,0,0,2,2,2,17.0,78.16,21.8,73.5,42.9
A.J. Lawson,South Carolina,Arkansas,401083555,2019-02-09,True,8,12,4,5,4,5,24,0,4,0,0,1,6,2,18.2,78.56,23.2,131.9,83.3
A.J. Lawson,South Carolina,Tennessee,401083037,2019-02-13,False,3,8,1,2,2,5,9,6,3,0,2,1,1,1,11.88,78.28,15.2,101.0,50.0
A.J. Lawson,South Carolina,Texas A&M,401083038,2019-02-16,True,7,12,3,5,6,7,23,5,2,3,0,2,5,2,16.2,87.68,18.5,157.4,83.3
A.J. Lawson,South Carolina,Ole Miss,401083039,2019-02-19,True,5,14,4,8,1,4,15,0,1,3,0,2,7,2,18.52,85.88,21.6,81.0,39.3
A.J. Lawson,South Carolina,Mississippi State,401083040,2019-02-23,False,6,11,3,4,3,5,18,0,5,0,0,1,1,1,17.76,79.04,22.5,101.4,68.2
A.J. Lawson,South Carolina,Alabama,401082970,2019-02-26,True,2,8,5,6,0,1,9,0,2,0,0,1,2,1,12.64,83.12,15.2,71.2,25.0
A.J. Reeves,Providence,Siena,401083308,2018-11-06,True,10,13,2,2,7,9,29,0,1,1,1,1,1,1,14.88,68.64,21.7,194.9,103.8
A.J. Reeves,Providence,Wichita State,401083309,2018-11-09,True,7,10,3,4,2,5,19,0,3,1,0,1,1,3,14.76,86.44,17.1,128.7,80.0
A.J. Reeves,Providence,Holy Cross,401083310,2018-11-13,True,2,7,0,0,1,4,5,0,2,1,1,0,3,1,9.0,79.92,11.3,55.6,35.7
A.J. Reeves,Providence,South Carolina,401083024,2018-11-17,True,2,7,5,5,1,3,10,0,1,2,0,1,1,1,10.2,81.96,12.4,98.0,35.7
A.J. Reeves,Providence,Michigan,401096969,2018-11-18,True,2,5,1,2,0,2,5,0,2,0,0,2,2,1,7.88,76.8,10.3,63.5,40.0
A.J. Reeves,Providence,Iona,401083311,2018-11-24,True,8,12,0,1,4,7,20,0,1,0,0,2,1,3,13.44,87.8,15.3,148.8,83.3
A.J. Reeves,Providence,Fairleigh Dickinson,401083312,2018-11-27,True,2,6,2,2,1,4,7,0,1,2,0,0,3,3,7.88,73.44,10.7,88.8,41.7
A.J. Reeves,Providence,Rhode Island,401083313,2018-12-01,True,5,12,2,4,3,6,15,0,2,1,0,0,4,2,15.76,76.2,20.7,95.2,54.2
A.J. Reeves,Providence,Boston College,401082618,2018-12-04,False,8,17,4,7,4,9,24,3,1,2,0,1,1,2,21.08,92.96,22.7,121.0,58.8
A.J. Reeves,Providence,UMass,401083314,2018-12-07,True,3,8,1,1,1,4,8,0,1,1,1,0,2,0,9.44,78.0,12.1,84.7,43.8
A.J. Reeves,Providence,DePaul,401083303,2019-01-27,True,3,7,2,3,3,6,11,0,0,2,0,0,3,0,8.32,83.44,10.0,132.2,64.3
A.J. Reeves,Providence,Seton Hall,401083321,2019-01-30,False,0,4,0,0,0,3,0,0,0,1,0,0,1,0,4.0,75.48,5.3,0.0,0.0
A.J. Reeves,Providence,DePaul,401083305,2019-02-02,False,2,4,0,0,0,2,4,0,0,0,0,0,0,0,4.0,79.92,5.0,100.0,50.0
A.J. Reeves,Providence,Georgetown,401083285,2019-02-06,True,1,5,0,0,1,5,3,0,1,0,0,0,1,3,6.0,86.36,6.9,50.0,30.0
A.J. Reeves,Providence,St. John's,401083322,2019-02-09,False,2,10,0,0,2,5,6,0,0,2,0,2,1,1,10.0,79.32,12.6,60.0,30.0
A.J. Reeves,Providence,Villanova,401083323,2019-02-13,False,2,5,0,0,2,3,6,2,0,0,0,0,2,1,5.0,78.04,6.4,140.0,60.0
A.J. Reeves,Providence,Xavier,401083324,2019-02-16,True,1,6,2,2,1,3,5,0,0,3,0,0,2,0,6.88,75.68,9.1,72.7,25.0
A.J. Reeves,Providence,St. John's,401083325,2019-02-20,True,1,4,5,5,1,2,8,0,1,1,0,0,5,1,7.2,80.28,9.0,111.1,37.5
A.J. Reeves,Providence,Marquette,401083264,2019-02-23,True,5,9,0,0,3,7,13,0,1,1,0,0,0,3,10.0,72.04,13.9,130.0,72.2
A.J. Reeves,Providence,Butler,401083215,2019-02-26,False,3,11,1,2,0,6,7,0,1,2,0,2,2,1,12.88,82.88,15.5,54.3,27.3
A.J. Reeves,Providence,Butler,401083218,2019-03-09,True,9,13,0,0,6,8,24,0,0,0,0,0,4,0,13.0,78.68,16.5,184.6,92.3
A.J. Reeves,Providence,Butler,401120740,2019-03-13,True,1,3,0,0,1,3,3,0,0,0,0,0,4,2,3.0,69.48,4.3,100.0,50.0
A.J. Reeves,Providence,Villanova,401120742,2019-03-14,False,2,7,0,0,1,4,5,0,2,1,0,2,8,3,9.0,76.24,11.8,55.6,35.7
A.J. Reeves,Providence,Arkansas,401123716,2019-03-19,True,1,6,1,4,0,4,3,0,1,0,0,1,3,3,8.76,84.2,10.4,34.2,16.7
A.J. Turner,Northwestern,American,401082531,2018-11-12,True,3,8,2,3,1,5,9,0,0,0,0,0,1,0,9.32,67.56,13.8,96.6,43.8
A.J. Turner,Northwestern,Binghamton,401082532,2018-11-16,True,3,7,5,5,0,2,11,0,2,0,0,0,4,2,11.2,84.24,13.3,98.2,42.9
A.J. Turner,Northwestern,La Salle,401096877,2018-11-23,True,6,8,7,7,1,2,20,0,3,0,0,0,4,4,14.08,85.92,16.4,142.0,81.2
A.J. Turner,Northwestern,Utah,401096878,2018-11-25,False,2,6,0,0,2,3,6,0,2,2,0,0,2,2,8.0,77.68,10.3,75.0,50.0
A.J. Turner,Northwestern,Georgia Tech,401082534,2018-11-28,True,1,6,2,4,0,2,4,0,3,1,1,1,0,3,10.76,78.24,13.8,37.2,16.7
A.J. Turner,Northwestern,Indiana,401082369,2018-12-01,False,3,5,2,2,1,3,9,0,3,0,0,0,4,5,8.88,75.4,11.8,101.4,70.0
A.J. Turner,Northwestern,Michigan,401082453,2018-12-04,True,2,7,3,3,0,2,7,0,3,1,1,1,3,0,11.32,63.72,17.8,61.8,28.6
A.J. Turner,Northwestern,DePaul,401082535,2018-12-08,True,8,13,2,2,6,10,24,0,2,3,0,0,3,1,15.88,75.12,21.1,151.1,84.6
A.J. Turner,Northwestern,Chicago State,401082536,2018-12-17,True,1,3,0,0,1,2,3,4,2,0,0,0,3,0,5.0,78.16,6.4,100.0,50.0
A.J. Turner,Northwestern,Oklahoma,401082537,2018-12-21,True,2,4,0,1,1,1,5,0,1,1,1,1,1,3,5.44,77.96,7.0,91.9,62.5
A.J. Turner,Northwestern,Columbia,401082538,2018-12-30,True,1,6,2,2,1,5,5,0,2,0,0,0,7,1,8.88,74.56,11.9,56.3,25.0
A.J. Turner,Northwestern,Michigan State,401082481,2019-01-02,False,3,7,1,2,0,1,7,3,2,0,1,0,1,4,9.88,77.28,12.8,86.0,42.9
A.J. Turner,Northwestern,Illinois,401082345,2019-01-06,True,2,5,6,8,2,3,12,0,4,0,0,0,3,4,12.52,71.44,17.5,95.8,60.0
A.J. Turner,Northwestern,Iowa,401082405,2019-01-09,True,4,12,0,2,2,6,10,0,1,0,0,2,3,1,13.88,70.04,19.8,72.0,41.7
A.J. Turner,Northwestern,Michigan,401082459,2019-01-13,False,1,7,1,2,0,3,3,6,2,0,2,0,2,1,9.88,71.72,13.8,60.7,14.3
A.J. Turner,Northwestern,Rutgers,401082539,2019-01-18,False,0,3,0,0,0,1,0,0,1,1,0,0,1,2,4.0,66.48,6.0,0.0,0.0
A.J. Turner,Northwestern,Indiana,401082379,2019-01-22,True,3,7,0,0,2,4,8,0,1,0,0,0,2,3,8.0,66.76,12.0,100.0,57.1
A.J. Turner,Northwestern,Wisconsin,401082540,2019-01-26,False,2,4,0,0,2,4,6,0,4,1,0,0,1,1,8.0,70.52,11.3,75.0,75.0
A.J. Turner,Northwestern,Maryland,401082437,2019-01-29,False,0,5,0,0,0,4,0,1,2,0,0,0,1,0,7.0,71.6,9.8,7.1,0.0
A.J. Turner,Northwestern,Penn State,401082541,2019-02-04,True,2,7,0,0,2,3,6,0,4,2,1,0,3,2,11.0,75.08,14.7,54.5,42.9
A.J. Turner,Northwestern,Iowa,401082411,2019-02-10,False,6,8,2,3,1,2,15,0,2,1,0,0,2,3,11.32,74.92,15.1,132.5,81.2
A.J. Turner,Northwestern,Rutgers,401082542,2019-02-13,True,4,9,1,2,2,5,11,0,2,1,1,0,1,3,11.88,64.6,18.4,92.6,55.6
A.J. Turner,Northwestern,Nebraska,401082527,2019-02-16,False,2,4,0,0,1,2,5,1,0,0,1,0,2,3,4.0,75.52,5.3,137.5,62.5
A.J. Turner,Northwestern,Ohio State,401082543,2019-02-20,False,4,9,0,0,1,5,9,0,1,0,0,0,1,2,10.0,68.28,14.6,90.0,50.0
A.J. Turner,Northwestern,Wisconsin,401082544,2019-02-23,True,2,6,2,2,0,0,6,0,1,0,0,0,3,1,7.88,62.16,12.7,76.1,33.3
A.J. Turner,Northwestern,Illinois,401082359,2019-03-03,False,5,12,1,2,1,7,12,0,0,2,0,0,1,4,12.88,82.68,15.6,93.2,45.8
A.J. Turner,Northwestern,Ohio State,401082545,2019-03-06,True,4,8,0,0,2,4,10,0,0,1,0,0,1,1,8.0,64.72,12.4,125.0,62.5
A.J. Turner,Northwestern,Purdue,401082546,2019-03-09,True,5,9,0,0,4,7,14,0,1,1,0,0,0,0,10.0,54.52,18.3,140.0,77.8
A.J. Turner,Northwestern,Illinois,401120728,2019-03-13,False,7,17,3,4,3,9,20,5,2,0,0,0,4,1,20.76,87.6,23.7,108.4,50.0
A.J. Walker,Air Force,Johnson & Wales (CO),401089562,2018-11-06,True,1,3,0,1,0,0,2,0,0,0,0,0,1,0,3.44,82.92,4.1,58.1,33.3
A.J. Walker,Air Force,UMBC,401087301,2018-11-16,False,3,9,0,0,0,4,6,0,1,2,1,0,3,5,10.0,92.24,10.8,60.0,33.3
A.J. Walker,Air Force,South Dakota,401099939,2018-11-18,False,2,4,0,0,2,2,6,0,0,1,0,1,2,4,4.0,70.24,5.7,150.0,75.0
A.J. Walker,Air Force,High Point,401100033,2018-11-19,True,3,11,6,7,1,4,13,0,0,0,0,1,1,2,14.08,72.04,19.5,92.3,31.8
A.J. Walker,Air Force,Colorado,401087080,2018-11-24,True,4,9,5,6,0,1,13,0,1,0,0,0,1,2,12.64,78.32,16.1,102.8,44.4
A.J. Walker,Air Force,Missouri State,401089225,2018-11-28,True,7,12,0,0,6,8,20,0,2,0,0,0,3,3,14.0,70.84,19.8,142.9,83.3
A.J. Walker,Air Force,Pacific,401083660,2018-12-01,False,0,5,1,2,0,2,1,0,0,1,0,0,0,0,5.88,64.72,9.1,17.0,0.0
A.J. Walker,Air Force,Denver,401089015,2018-12-05,True,1,3,1,1,0,1,3,0,1,1,1,0,3,1,4.44,71.24,6.2,67.6,33.3
A.J. Walker,Air Force,Army,401088071,2018-12-08,True,1,3,3,4,1,1,6,0,4,1,0,0,2,0,8.76,77.56,11.3,68.5,50.0
A.J. Walker,Air Force,Michigan,401082456,2018-12-22,False,1,2,1,2,0,0,3,1,2,0,0,0,3,3,4.88,68.28,7.1,71.7,50.0
A.J. Walker,Air Force,UC Riverside,401087819,2018-12-28,True,2,2,1,1,0,0,5,0,1,1,0,0,0,2,3.44,68.36,5.0,145.3,100.0
A.J. Walker,Air Force,Utah State,401089564,2019-01-05,False,3,8,2,2,1,1,9,0,0,1,0,0,1,4,8.88,69.4,12.8,101.4,43.8
A.J. Walker,Air Force,Colorado State,401089565,2019-01-08,False,3,6,1,2,1,2,8,0,1,0,0,0,0,1,7.88,71.52,11.0,101.5,58.3
A.J. Walker,Air Force,San Diego State,401089566,2019-01-12,True,7,13,0,0,5,8,19,0,1,3,0,0,1,4,14.0,72.4,19.3,135.7,73.1
A.J. Walker,Air Force,UNLV,401089567,2019-01-16,True,6,10,2,2,1,2,15,0,2,0,0,0,2,4,12.88,81.8,15.7,116.5,65.0
A.J. Walker,Air Force,Nevada,401089568,2019-01-19,False,1,6,2,3,0,3,4,0,2,0,0,0,1,3,9.32,75.96,12.3,42.9,16.7
A.J. Walker,Air Force,Boise State,401089569,2019-01-22,True,8,11,1,1,1,1,18,0,1,1,0,0,6,3,12.44,73.24,17.0,144.7,77.3
A.J. Walker,Air Force,San José St,401089570,2019-01-26,False,5,18,1,2,3,11,14,0,2,1,0,0,0,5,20.88,98.16,21.3,67.0,36.1
